dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,confirmation_bh_q,neighbor_stress,y2024.n_selected,y2024.n_baseline,y2024.selected_mean_atr,y2024.baseline_mean_atr,y2024.edge_atr,y2024.p_fast,y2025_fast.n_selected,y2025_fast.n_baseline,y2025_fast.selected_mean_atr,y2025_fast.baseline_mean_atr,y2025_fast.edge_atr,y2025_fast.p_fast,y2025_h1_fast.n_selected,y2025_h1_fast.n_baseline,y2025_h1_fast.selected_mean_atr,y2025_h1_fast.baseline_mean_atr,y2025_h1_fast.edge_atr,y2025_h1_fast.p_fast,y2025_h2_fast.n_selected,y2025_h2_fast.n_baseline,y2025_h2_fast.selected_mean_atr,y2025_h2_fast.baseline_mean_atr,y2025_h2_fast.edge_atr,y2025_h2_fast.p_fast,y2025_hac.n_selected,y2025_hac.n_baseline,y2025_hac.edge_atr,y2025_hac.hac_lag,y2025_hac.hac_se,y2025_hac.hac_z,y2025_hac.p_hac
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,rsi7,gt,0.8,64.47305514759492,1,-1,0.0,2.0,1.973287159139058e-45,"[{'quantile': 0.7, 'cutpoint': 59.16207190649632, 'y2025_edge': {'n_selected': 480, 'n_baseline': 2872, 'selected_mean_atr': 1.5489511486771392, 'baseline_mean_atr': -0.15508023450292074, 'edge_atr': 1.70403138318006, 'p_fast': 2.9237818720043436e-39}}, {'quantile': 0.9, 'cutpoint': 71.68590936042793, 'y2025_edge': {'n_selected': 190, 'n_baseline': 3162, 'selected_mean_atr': 3.8735576741147355, 'baseline_mean_atr': -0.13847876034445325, 'edge_atr': 4.012036434459189, 'p_fast': 1.328922602282879e-62}}]",238,3118,3.023850708389345,-0.15980464029093122,3.183655348680276,6.726465373634886e-47,287,3065,2.571874395284159,-0.14356340410241933,2.7154377993865784,6.60084318962078e-45,157,1492,2.3265653978407377,-0.15660415892465027,2.4831695567653878,3.5411797935161716e-21,130,1573,2.868132184504291,-0.13119416939500134,2.9993263538992925,3.767549332149798e-26,287,3065,2.7154377993865784,48,0.18610887307335588,14.590587512269083,3.22409104547998e-48
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret1,gt,0.8,0.48170212632495074,24,-1,0.0,2.0,4.544225518308684e-45,"[{'quantile': 0.7, 'cutpoint': 0.29237542707218955, 'y2025_edge': {'n_selected': 602, 'n_baseline': 2750, 'selected_mean_atr': 1.150701602225271, 'baseline_mean_atr': -0.33649781246587585, 'edge_atr': 1.4871994146911467, 'p_fast': 3.632161297406502e-35}}, {'quantile': 0.9, 'cutpoint': 0.7631998517047763, 'y2025_edge': {'n_selected': 275, 'n_baseline': 3077, 'selected_mean_atr': 2.585587103827305, 'baseline_mean_atr': -0.30668933158727796, 'edge_atr': 2.892276435414583, 'p_fast': 1.7030403766379739e-47}}]",316,3040,2.237438156722274,-0.2345398845355618,2.471978041257836,7.931388100471251e-41,387,2965,1.874877083182573,-0.32317843201794294,2.198055515200516,2.5132745589692806e-42,181,1468,2.020688086179346,-0.25673229752987564,2.277420383709222,1.2864714216871594e-20,206,1497,1.7467615902582236,-0.3883373668399087,2.1350989570981325,1.56788641241466e-23,387,2965,2.198055515200516,48,0.1513162869588821,14.526232168238467,8.26427720945615e-48
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma10,gt,0.7,0.5189921811776521,1,-1,0.0,4.0,7.841794161937832e-45,"[{'quantile': 0.8, 'cutpoint': 0.823263839652928, 'y2025_edge': {'n_selected': 1372, 'n_baseline': 8172, 'selected_mean_atr': 0.5147698708610456, 'baseline_mean_atr': -0.05807176644754595, 'edge_atr': 0.5728416373085916, 'p_fast': 3.240538560928248e-28}}]",2033,7539,0.347189366560171,-0.07296607909498115,0.42015544565515217,5.3171727873539314e-30,2373,7171,0.29352240987051953,-0.06482037250184543,0.35834278237236494,7.339185527899951e-29,1110,3587,0.3057548086528356,-0.06587325796344458,0.3716280666162802,2.1964699917374555e-14,1263,3584,0.282771845620028,-0.06376660571871036,0.34653845133873834,4.530274757344308e-16,2373,7171,0.35834278237236494,48,0.024737613862838015,14.48574564868134,1.490958632095314e-47
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma100,gt,0.7,2.2083619748140135,1,-1,0.0,2.0,3.6955346405064337e-44,"[{'quantile': 0.8, 'cutpoint': 3.3859101182632028, 'y2025_edge': {'n_selected': 1727, 'n_baseline': 13967, 'selected_mean_atr': 0.542109638379263, 'baseline_mean_atr': -0.0424349748334721, 'edge_atr': 0.5845446132127351, 'p_fast': 3.846098377350688e-30}}]",2605,13163,0.3669684847677361,-0.052070576763510124,0.4190390615312462,2.110229027077468e-33,3095,12599,0.3112552620465311,-0.04919445861196376,0.36044972065849484,8.144112586009715e-33,1728,5976,0.27468717983943386,-0.0544902926744032,0.32917747251383705,4.6052008896956115e-17,1367,6623,0.35748031402448566,-0.04441597388342108,0.4018962879079067,1.738857713377257e-17,3095,12599,0.36044972065849484,48,0.025073205292619586,14.37589316769942,7.331803866425925e-47
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,body,lt,0.3,-0.2700902729215949,12,1,0.0,2.0,4.569902197328173e-44,"[{'quantile': 0.2, 'cutpoint': -0.45869200550183886, 'y2025_edge': {'n_selected': 269, 'n_baseline': 3081, 'selected_mean_atr': 1.66303239127231, 'baseline_mean_atr': -0.16041104090971475, 'edge_atr': 1.8234434321820248, 'p_fast': 6.930778239042084e-32}}]",363,2993,1.4464288309721147,-0.2080505080073123,1.654479338979427,2.426388776351901e-30,495,2855,0.9960666188374172,-0.18911512438357317,1.1851817432209903,2.2828484340094227e-33,230,1419,1.060249752100901,-0.19340638206671515,1.2536561341676162,1.1363170854894647e-16,265,1436,0.940360503174771,-0.18487466849751583,1.1252351716722868,2.7992484723768127e-18,495,2855,1.1851817432209903,48,0.08254300577187557,14.358354558791836,9.444288247764267e-47
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,ret24,gt,0.7,1.67213651788788,1,-1,0.0,4.0,2.0197444881297565e-43,"[{'quantile': 0.8, 'cutpoint': 2.603256632098151, 'y2025_edge': {'n_selected': 1214, 'n_baseline': 8327, 'selected_mean_atr': 0.5814722286184465, 'baseline_mean_atr': -0.057071228082714, 'edge_atr': 0.6385434567011605, 'p_fast': 2.935184238441274e-28}}]",1597,7975,0.4411484636393362,-0.06880596766471823,0.5099544313040544,5.867799269241875e-29,2173,7368,0.3264915370846629,-0.06498248382015985,0.39147402090482275,1.3390623459608431e-29,1074,3623,0.319553272001652,-0.06638212499127247,0.38593539699292445,2.4747681099155426e-14,1099,3745,0.3332719708418545,-0.06362843843619698,0.3969004092780515,5.704045378640248e-17,2173,7368,0.39147402090482275,48,0.027467535015224823,14.2522443563951,4.34102312072197e-46
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,body,gt,0.9,0.7582541662738711,1,-1,0.0,2.0,2.4069006049868292e-43,"[{'quantile': 0.8, 'cutpoint': 0.47909770960831444, 'y2025_edge': {'n_selected': 326, 'n_baseline': 3026, 'selected_mean_atr': 2.25282973400331, 'baseline_mean_atr': -0.14418915248263073, 'edge_atr': 2.3970188864859407, 'p_fast': 8.214976062144943e-42}}, {'quantile': 0.95, 'cutpoint': 1.0110450270350626, 'y2025_edge': {'n_selected': 162, 'n_baseline': 3190, 'selected_mean_atr': 4.521211943903968, 'baseline_mean_atr': -0.13615367305323026, 'edge_atr': 4.657365616957199, 'p_fast': 1.1237109553509006e-78}}]",162,3194,4.515696060795773,-0.159717333024225,4.675413393819998,5.177215088599632e-79,197,3155,3.717603886510856,-0.13764242401584795,3.8552463105267036,1.1990047900944318e-58,88,1561,4.1269739394537215,-0.1483384652956501,4.275312404749371,8.612330334370621e-32,109,1594,3.3871032933092775,-0.12716781897333154,3.514271112282609,3.8597760102159446e-29,197,3155,3.8552463105267036,48,0.2707838566798605,14.237356531503442,5.372101871095676e-46
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma10,lt,0.2,-0.748202679488899,1,1,0.0,2.0,3.98224145912231e-43,"[{'quantile': 0.1, 'cutpoint': -1.2139401588984418, 'y2025_edge': {'n_selected': 136, 'n_baseline': 3216, 'selected_mean_atr': 2.941879927943078, 'baseline_mean_atr': -0.2171025460425675, 'edge_atr': 3.1589824739856454, 'p_fast': 1.6626115951491531e-37}}, {'quantile': 0.3, 'cutpoint': -0.43707610809601655, 'y2025_edge': {'n_selected': 888, 'n_baseline': 2464, 'selected_mean_atr': 0.4837858200660303, 'baseline_mean_atr': -0.2953360089656142, 'edge_atr': 0.7791218290316445, 'p_fast': 5.0676514581184165e-39}}]",346,3010,1.4023963868376987,-0.23476237542039344,1.637158762258092,2.0455950417117922e-29,401,2951,1.0484621331077928,-0.24349015020293574,1.2919522833107284,2.7337682363568883e-31,223,1426,0.9959137686244195,-0.24804076630341043,1.24395453492783,4.074500378107633e-17,178,1525,1.114295196477412,-0.23923495114767215,1.353530147625084,1.0240112937888861e-15,401,2951,1.2919522833107284,48,0.09098529881383396,14.199571800651075,9.217389506110993e-46
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,body,gt,0.95,1.0079408227081856,3,-1,0.0,2.0,4.481823899993862e-43,"[{'quantile': 0.9, 'cutpoint': 0.7571075403231354, 'y2025_edge': {'n_selected': 198, 'n_baseline': 3152, 'selected_mean_atr': 3.673443768524195, 'baseline_mean_atr': -0.15356310857113317, 'edge_atr': 3.8270068770953283, 'p_fast': 2.2432426004091855e-57}}]",143,3213,5.014841984270618,-0.162210942984853,5.17705292725547,6.388826936441848e-98,162,3188,4.519289026843176,-0.15332932070169875,4.672618347544875,3.9984539132520296e-80,76,1573,4.776051882330447,-0.16090338034122106,4.936955262671668,2.6292163085291236e-40,86,1615,4.292382317342796,-0.14595223351100606,4.438334550853803,1.3527236926342592e-41,162,3188,4.672618347544875,48,0.3293167680018693,14.188826083457588,1.0744225270713566e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,body,gt,0.95,1.0110450270350626,3,-1,0.0,2.0,5.051500272410492e-43,"[{'quantile': 0.9, 'cutpoint': 0.7582541662738711, 'y2025_edge': {'n_selected': 197, 'n_baseline': 3155, 'selected_mean_atr': 3.6996024170272896, 'baseline_mean_atr': -0.1531836694271254, 'edge_atr': 3.8527860864544152, 'p_fast': 5.349925555425099e-58}}]",143,3213,5.016152211004638,-0.16228323326972083,5.178435444274358,6.840236982842756e-98,162,3190,4.523066706333668,-0.15273028442453251,4.675796990758201,4.053743211110446e-80,76,1573,4.781113945334131,-0.16092531337785015,4.942039258711982,2.6297851757269353e-40,86,1617,4.2950249602402355,-0.14475824945633917,4.439783209696575,1.359962906595963e-41,162,3190,4.675796990758201,48,0.3297911998824807,14.178052635802278,1.2527486829157209e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma10,lt,0.2,-0.7501937115238267,1,1,0.0,2.0,5.871461023181273e-43,"[{'quantile': 0.1, 'cutpoint': -1.2186043634683141, 'y2025_edge': {'n_selected': 135, 'n_baseline': 3215, 'selected_mean_atr': 2.963544597339747, 'baseline_mean_atr': -0.2169506192078684, 'edge_atr': 3.1804952165476155, 'p_fast': 9.516192000666168e-38}}, {'quantile': 0.3, 'cutpoint': -0.43737710852596745, 'y2025_edge': {'n_selected': 886, 'n_baseline': 2464, 'selected_mean_atr': 0.4838728033217747, 'baseline_mean_atr': -0.29469522072058574, 'edge_atr': 0.7785680240423605, 'p_fast': 7.443896606400373e-39}}]",344,3012,1.4097322283841576,-0.23451509224776418,1.6442473206319217,2.0827287512097175e-29,399,2951,1.0528576695674097,-0.24314060666547865,1.2959982762328883,3.2059364731259397e-31,222,1427,0.9988663830899968,-0.24737321609146434,1.246239599181461,4.666320511202524e-17,177,1524,1.120575554301792,-0.23917739560846976,1.3597529499102616,1.047886119484745e-15,399,2951,1.2959982762328883,48,0.09149177919821974,14.16518825614997,1.504631658416297e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,rsi7,gt,0.9,71.68590936042793,1,-1,0.0,2.0,1.1459909253996173e-42,"[{'quantile': 0.8, 'cutpoint': 64.47305514759492, 'y2025_edge': {'n_selected': 287, 'n_baseline': 3065, 'selected_mean_atr': 2.571874395284159, 'baseline_mean_atr': -0.14356340410241933, 'edge_atr': 2.7154377993865784, 'p_fast': 6.60084318962078e-45}}, {'quantile': 0.95, 'cutpoint': 77.47037866674079, 'y2025_edge': {'n_selected': 158, 'n_baseline': 3194, 'selected_mean_atr': 4.607441966093491, 'baseline_mean_atr': -0.13458663518163216, 'edge_atr': 4.742028601275123, 'p_fast': 2.837955044430011e-80}}]",173,3183,4.144067928508175,-0.15567645349116357,4.299744381999338,9.532482083171302e-64,190,3162,3.8735576741147355,-0.13847876034445325,4.012036434459189,1.328922602282879e-62,99,1550,3.691740204592751,-0.15088059219952563,3.8426207967922767,1.9314100955468246e-28,91,1612,4.071359097001288,-0.12655392202226826,4.197913019023557,6.096527406757789e-37,190,3162,4.012036434459189,48,0.28422120803594736,14.115893962254075,3.0314714071908533e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,rsi7,gt,0.9,71.68590936042793,3,-1,0.0,2.0,1.324026572028883e-42,"[{'quantile': 0.8, 'cutpoint': 64.47305514759492, 'y2025_edge': {'n_selected': 287, 'n_baseline': 3065, 'selected_mean_atr': 2.575133522207382, 'baseline_mean_atr': -0.1610232044899586, 'edge_atr': 2.7361567266973403, 'p_fast': 5.360227751085007e-45}}, {'quantile': 0.95, 'cutpoint': 77.47037866674079, 'y2025_edge': {'n_selected': 158, 'n_baseline': 3194, 'selected_mean_atr': 4.592217272124585, 'baseline_mean_atr': -0.1502952817419815, 'edge_atr': 4.7425125538665664, 'p_fast': 1.6218273012063383e-79}}]",173,3183,4.0969093427659145,-0.1611283627459796,4.258037705511894,2.1414931527357736e-62,190,3162,3.856627622537352,-0.15408983212216998,4.010717454659522,2.4078031797163265e-61,99,1550,3.640951460996716,-0.16143551789460595,3.802386978891322,1.4900795902668622e-26,91,1612,4.09126432575189,-0.1470266727255969,4.2382909984774875,1.4612058437159908e-38,190,3162,4.010717454659522,48,0.28441913014761355,14.101433516718652,3.72132788699529e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,body,gt,0.9,0.7582541662738711,12,-1,0.0,2.0,1.324026572028883e-42,"[{'quantile': 0.8, 'cutpoint': 0.47909770960831444, 'y2025_edge': {'n_selected': 326, 'n_baseline': 3026, 'selected_mean_atr': 2.1991998573977796, 'baseline_mean_atr': -0.2213330297753485, 'edge_atr': 2.420532887173128, 'p_fast': 2.1077561135256262e-42}}, {'quantile': 0.95, 'cutpoint': 1.0110450270350626, 'y2025_edge': {'n_selected': 162, 'n_baseline': 3190, 'selected_mean_atr': 4.438191469184405, 'baseline_mean_atr': -0.21059611680137996, 'edge_atr': 4.648787585985785, 'p_fast': 2.196389338935139e-82}}]",162,3194,4.515633390792327,-0.19859035019730287,4.714223740989629,2.4343266762321077e-84,197,3155,3.6231732661830276,-0.21127725135549447,3.834450517538522,6.4579166528412235e-59,88,1561,4.1335379491749995,-0.2132597834646631,4.346797732639662,1.589790917414437e-33,109,1594,3.211135723950976,-0.2093357628847214,3.4204714868356976,2.808681053167814e-28,197,3155,3.834450517538522,48,0.27190730689647036,14.102050295391665,3.688941650220975e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma5,gt,0.95,1.120845614175086,1,-1,0.0,2.0,1.6710922190550838e-42,"[{'quantile': 0.9, 'cutpoint': 0.8436067399314819, 'y2025_edge': {'n_selected': 331, 'n_baseline': 3019, 'selected_mean_atr': 2.2284210050809503, 'baseline_mean_atr': -0.14580643675699356, 'edge_atr': 2.374227441837944, 'p_fast': 1.617572717209291e-42}}]",215,3141,3.3050563555132304,-0.15573879183356548,3.4607951473467957,2.7923575371042047e-49,208,3142,3.484822957479882,-0.13603610917994408,3.620859066659826,1.4169332134255912e-53,98,1551,3.67803618406439,-0.1477719559779303,3.8258081400423203,1.7123702465094462e-27,110,1591,3.312687537431865,-0.1245953182411153,3.4372828556729806,1.1021639228016688e-27,208,3142,3.620859066659826,48,0.25714578341328354,14.080958352097097,4.973077613125817e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma20,gt,0.8,1.2471588313747695,6,-1,0.0,2.0,1.6710922190550838e-42,"[{'quantile': 0.7, 'cutpoint': 0.7939862413441678, 'y2025_edge': {'n_selected': 554, 'n_baseline': 2796, 'selected_mean_atr': 1.3880975696715856, 'baseline_mean_atr': -0.21109005336990447, 'edge_atr': 1.59918762304149, 'p_fast': 2.118991110029956e-42}}, {'quantile': 0.9, 'cutpoint': 1.9247398410451957, 'y2025_edge': {'n_selected': 172, 'n_baseline': 3178, 'selected_mean_atr': 4.141084365186876, 'baseline_mean_atr': -0.1678628843412011, 'edge_atr': 4.308947249528076, 'p_fast': 2.1356985100819414e-62}}]",231,3125,3.130717599978287,-0.17985997278494964,3.3105775727632363,4.1132055544589424e-51,298,3052,2.559917294498674,-0.19136864003433793,2.7512859345330116,4.542254606409187e-49,167,1482,2.374623072838927,-0.2093500686540327,2.58397314149296,2.1011376639055358e-24,131,1570,2.7961320656221686,-0.17439508766848588,2.9705271532906545,5.078017771219586e-27,298,3052,2.7512859345330116,48,0.19537470090477926,14.082099277909679,4.8934260470701136e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma20,gt,0.7,0.7924854636095634,6,-1,0.0,2.0,2.526593171489103e-42,"[{'quantile': 0.8, 'cutpoint': 1.2399271686766449, 'y2025_edge': {'n_selected': 300, 'n_baseline': 3052, 'selected_mean_atr': 2.545296512147398, 'baseline_mean_atr': -0.190878283378557, 'edge_atr': 2.736174795525955, 'p_fast': 6.526593467179529e-49}}]",409,2947,1.82165425565149,-0.1982151794443919,2.019869435095882,6.405665557074983e-43,560,2792,1.3771576142712538,-0.21138246103833772,1.5885400753095915,1.545576825771276e-42,318,1331,1.2434174815505576,-0.23199086672468322,1.475408348275241,6.179549911321002e-22,242,1461,1.5528987804083672,-0.1926077943932139,1.745506574801581,1.178061394987378e-22,560,2792,1.5885400753095915,48,0.11306515716969363,14.049775501797022,7.727862060436209e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma10,gt,0.8,0.953764395719667,1,-1,0.0,2.0,3.1396444294852564e-42,"[{'quantile': 0.7, 'cutpoint': 0.6040237319955465, 'y2025_edge': {'n_selected': 3015, 'n_baseline': 12673, 'selected_mean_atr': 0.32410823554092144, 'baseline_mean_atr': -0.050014508024620465, 'edge_atr': 0.3741227435655419, 'p_fast': 4.971638143290491e-34}}, {'quantile': 0.9, 'cutpoint': 1.4499965230717708, 'y2025_edge': {'n_selected': 622, 'n_baseline': 15066, 'selected_mean_atr': 1.5051612730520525, 'baseline_mean_atr': -0.03935071298808667, 'edge_atr': 1.544511986040139, 'p_fast': 1.5342268205369855e-32}}]",1243,14525,0.7594250948369334,-0.04636201466426219,0.8057871095011956,3.1759172971279734e-32,1516,14172,0.6371203048242277,-0.04392618629365412,0.6810464911178817,4.4572143891039687e-32,741,6963,0.6540348222586876,-0.0482000863088061,0.7022349085674937,8.325321418133291e-17,775,7209,0.6209478436385054,-0.03979812889241911,0.6607459725309245,7.387037368459285e-17,1516,14172,0.6810464911178817,48,0.04853354031293309,14.032491483758465,9.862485601425125e-45
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,ret3,gt,0.8,0.8425260668890412,6,-1,0.0,2.0,7.982606642623588e-42,"[{'quantile': 0.7, 'cutpoint': 0.5151396056913994, 'y2025_edge': {'n_selected': 644, 'n_baseline': 2706, 'selected_mean_atr': 1.133198091756302, 'baseline_mean_atr': -0.20361467358287255, 'edge_atr': 1.3368127653391746, 'p_fast': 1.0104438469127128e-37}}, {'quantile': 0.9, 'cutpoint': 1.3392776085920988, 'y2025_edge': {'n_selected': 267, 'n_baseline': 3083, 'selected_mean_atr': 2.746405209830026, 'baseline_mean_atr': -0.17985466320104165, 'edge_atr': 2.926259873031068, 'p_fast': 8.055272925887572e-47}}]",325,3031,2.21796434356897,-0.1846601982902998,2.4026245418592698,4.3800063050688414e-42,396,2954,1.8518618030006382,-0.18772478321342156,2.03958658621406,4.973224786725351e-40,190,1459,1.958075520396209,-0.1958389975712511,2.15391451796746,4.4567708180212165e-20,206,1495,1.7538976947231708,-0.17980596130835583,1.9337036560315266,1.1773628034913608e-21,396,2954,2.03958658621406,48,0.1460570057844925,13.964318762110429,2.573544342087459e-44
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,rsi7,lt,0.3,42.759598863381754,3,1,0.0,2.0,9.177230894500882e-42,"[{'quantile': 0.2, 'cutpoint': 37.421111734315204, 'y2025_edge': {'n_selected': 215, 'n_baseline': 3135, 'selected_mean_atr': 2.031678279489584, 'baseline_mean_atr': -0.21694474578687067, 'edge_atr': 2.2486230252764545, 'p_fast': 2.1515073607735114e-35}}]",305,3051,1.6640763730704564,-0.23057421754403631,1.8946505906144928,1.383849513577405e-31,430,2920,1.0655754530198003,-0.24024260025688116,1.3058180532766814,6.870665583410615e-35,214,1435,1.1238351885963798,-0.2441670077630652,1.3680021963594449,1.602614747540576e-18,216,1485,1.0078551594393002,-0.23645032768356533,1.2443054871228654,5.81172472976174e-18,430,2920,1.3058180532766814,48,0.0935897632926053,13.952573522320861,3.0345477042244793e-44
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma10,gt,0.8,0.823263839652928,24,-1,0.0,2.0,9.75623541691008e-42,"[{'quantile': 0.7, 'cutpoint': 0.5189921811776521, 'y2025_edge': {'n_selected': 711, 'n_baseline': 2641, 'selected_mean_atr': 1.065293388348254, 'baseline_mean_atr': -0.37488459631092536, 'edge_atr': 1.4401779846591793, 'p_fast': 8.507060076266405e-43}}, {'quantile': 0.9, 'cutpoint': 1.2833002734077723, 'y2025_edge': {'n_selected': 191, 'n_baseline': 3161, 'selected_mean_atr': 3.648216719864469, 'baseline_mean_atr': -0.2940385995683831, 'edge_atr': 3.942255319432852, 'p_fast': 4.85733161456372e-57}}]",321,3035,2.3617459128763674,-0.25175987792328935,2.613505790799657,5.920736672040656e-50,382,2970,1.9985204553001528,-0.33538095409636487,2.3339014093965176,1.8486270860364942e-48,197,1452,1.9368141225178044,-0.2704482447048232,2.2072623672226275,2.074702620728602e-22,185,1518,2.0642293610197346,-0.3974905022100135,2.461719863229748,6.257229909235269e-28,382,2970,2.3339014093965176,48,0.1673473633831011,13.946448645585276,3.306651666473616e-44
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,ret1,gt,0.95,1.0221891217523322,48,-1,0.0,2.0,1.3403704668286304e-41,"[{'quantile': 0.9, 'cutpoint': 0.7640745414428773, 'y2025_edge': {'n_selected': 275, 'n_baseline': 3075, 'selected_mean_atr': 2.4402566304011164, 'baseline_mean_atr': -0.4382717589786939, 'edge_atr': 2.8785283893798104, 'p_fast': 1.0459351615144137e-52}}]",236,3120,2.720849045780557,-0.35164664574111615,3.0724956915216732,5.9428076807465636e-46,241,3109,2.6760311787215616,-0.42506870362530497,3.1010998823468667,3.317322725560236e-52,118,1531,2.5508297179965367,-0.5275046187007915,3.078334336697328,9.433083298314363e-25,123,1578,2.79614314917321,-0.3256837948923708,3.121826944065581,3.293033921609672e-29,241,3109,3.1010998823468667,96,0.22274737350577983,13.922049151643082,4.653679392147018e-44
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma10,gt,0.9,1.2833002734077723,3,-1,0.0,2.0,1.3698917340316433e-41,"[{'quantile': 0.8, 'cutpoint': 0.823263839652928, 'y2025_edge': {'n_selected': 382, 'n_baseline': 2970, 'selected_mean_atr': 1.9325626280089787, 'baseline_mean_atr': -0.1658962036322002, 'edge_atr': 2.098458831641179, 'p_fast': 2.4192591412787924e-40}}, {'quantile': 0.95, 'cutpoint': 1.7197572867492092, 'y2025_edge': {'n_selected': 145, 'n_baseline': 3207, 'selected_mean_atr': 4.975885255344935, 'baseline_mean_atr': -0.14841788678304343, 'edge_atr': 5.124303142127979, 'p_fast': 2.1042628315688075e-94}}]",163,3193,4.36453329276171,-0.16145480395931985,4.525988096721029,1.2565363941637409e-69,191,3161,3.8089268042949196,-0.15247637472588876,3.961403179020808,5.832917456140403e-59,96,1553,3.734246195335542,-0.15985736822290816,3.8941035635584504,1.3999642235267634e-26,95,1608,3.8843935249275545,-0.14534784058355596,4.029741365511111,7.809286116146051e-35,191,3161,3.961403179020808,48,0.2846078857401769,13.918810326419544,4.869417588109503e-44
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,ret12,gt,0.9,2.7205665590023433,48,-1,0.0,2.0,1.4347406069590724e-41,"[{'quantile': 0.8, 'cutpoint': 1.7575139818648389, 'y2025_edge': {'n_selected': 383, 'n_baseline': 2967, 'selected_mean_atr': 2.109553964612412, 'baseline_mean_atr': -0.5003620673898653, 'edge_atr': 2.6099160320022774, 'p_fast': 2.7071453976400478e-59}}, {'quantile': 0.95, 'cutpoint': 3.5615045983981637, 'y2025_edge': {'n_selected': 174, 'n_baseline': 3176, 'selected_mean_atr': 3.545740385248163, 'baseline_mean_atr': -0.4072965719560318, 'edge_atr': 3.953036957204195, 'p_fast': 1.2168665751558365e-61}}]",219,3137,2.994387834604904,-0.35409247551372164,3.348480310118626,1.106432935573618e-46,220,3130,3.047331487339513,-0.43036038744852073,3.4776918747880337,9.222388527959401e-58,117,1532,2.758917121684931,-0.541387054663484,3.3003041763484147,1.8804387635270394e-26,103,1598,3.37494780560734,-0.3239193022336748,3.698867107841015,6.440979699703154e-35,220,3130,3.4776918747880337,96,0.24994443403724437,13.913860047268829,5.218532421773926e-44
