dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,execution,y2025_quarters,confirmation_bh_q,neighbor_stress,y2024.n_selected,y2024.n_baseline,y2024.selected_mean_atr,y2024.baseline_mean_atr,y2024.edge_atr,y2024.p_fast,y2025_fast.n_selected,y2025_fast.n_baseline,y2025_fast.selected_mean_atr,y2025_fast.baseline_mean_atr,y2025_fast.edge_atr,y2025_fast.p_fast,y2025_hac.n_selected,y2025_hac.n_baseline,y2025_hac.edge_atr,y2025_hac.hac_lag,y2025_hac.hac_se,y2025_hac.hac_z,y2025_hac.p_hac
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,rsi7,lt,0.1,28.901620482347663,3,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 8327, 'n_baseline': 78145, 'selected_mean_atr': 0.05066077029860315, 'baseline_mean_atr': 0.01847635219506451, 'edge_atr': 0.03218441810353864, 'p_fast': 0.055852050479302445}, {'n_selected': 8545, 'n_baseline': 79390, 'selected_mean_atr': 0.05891608909385531, 'baseline_mean_atr': -6.207959501479363e-05, 'edge_atr': 0.058978168688870104, 'p_fast': 0.00041396380300787}, {'n_selected': 8853, 'n_baseline': 81907, 'selected_mean_atr': 0.06570778570723952, 'baseline_mean_atr': 0.00816071933369185, 'edge_atr': 0.05754706637354767, 'p_fast': 0.0002559901358432695}, {'n_selected': 7930, 'n_baseline': 81314, 'selected_mean_atr': 0.03285187406978164, 'baseline_mean_atr': 0.01199613805660934, 'edge_atr': 0.020855736013172303, 'p_fast': 0.22886268281407082}]",0.026043616600905328,"[{'quantile': 0.05, 'cutpoint': 23.36544077483301, 'y2025_edge': {'n_selected': 16838, 'n_baseline': 337573, 'selected_mean_atr': 0.05489505196568151, 'baseline_mean_atr': 0.011629999349651182, 'edge_atr': 0.04326505261603032, 'p_fast': 0.00044241487704145516}}, {'quantile': 0.2, 'cutpoint': 36.152425318199136, 'y2025_edge': {'n_selected': 67814, 'n_baseline': 286597, 'selected_mean_atr': 0.036010301298225605, 'baseline_mean_atr': 0.008403068012645187, 'edge_atr': 0.02760723328558042, 'p_fast': 1.8672826386364004e-06}}]",35588,320280,0.03970976559242735,0.008681066310782498,0.031028699281644853,0.00012358307585506924,33655,320756,0.05251869272984764,0.009610981717052594,0.042907711012795044,2.4608639897350864e-07,33655,320756,0.042907711012795044,48,0.011964983998390242,3.586106844653349,0.00033565148083064886
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma5,lt,0.1,-0.9408859569161797,1,1,14.0,8.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 2647, 'n_baseline': 26636, 'selected_mean_atr': 0.016789932645342603, 'baseline_mean_atr': -0.0039990603638736955, 'edge_atr': 0.0207889930092163, 'p_fast': 0.21115031987735208}, {'n_selected': 2844, 'n_baseline': 26886, 'selected_mean_atr': 0.02100930750105637, 'baseline_mean_atr': 0.001967680023611182, 'edge_atr': 0.01904162747744519, 'p_fast': 0.2429964652131318}, {'n_selected': 2680, 'n_baseline': 27980, 'selected_mean_atr': 0.05576814114079087, 'baseline_mean_atr': 0.005045340279139858, 'edge_atr': 0.05072280086165101, 'p_fast': 0.002192952358111106}, {'n_selected': 2754, 'n_baseline': 27642, 'selected_mean_atr': 0.02285512343118998, 'baseline_mean_atr': 0.0009729244619208229, 'edge_atr': 0.021882198969269157, 'p_fast': 0.18792671997226457}]",0.026043616600905328,"[{'quantile': 0.05, 'cutpoint': -1.2297444717301456, 'y2025_edge': {'n_selected': 5550, 'n_baseline': 114519, 'selected_mean_atr': 0.046518980782214676, 'baseline_mean_atr': 0.0015094523995159794, 'edge_atr': 0.0450095283826987, 'p_fast': 0.00016075988030788275}}, {'quantile': 0.2, 'cutpoint': -0.5950180300062212, 'y2025_edge': {'n_selected': 22582, 'n_baseline': 97487, 'selected_mean_atr': 0.018108323720271748, 'baseline_mean_atr': 0.00022689339532743193, 'edge_atr': 0.017881430324944315, 'p_fast': 0.0016942521413997335}}]",12135,108515,0.022144960991420257,-0.0029630448389796407,0.025108005830399897,0.003507100241460536,10925,109144,0.02897895198462636,0.001048580519766721,0.02793037146485964,0.00072701473680221,10925,109144,0.02793037146485964,48,0.007788810292274627,3.585961195198518,0.00033583889981736247
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma5,lt,0.1,-0.939361634893947,3,1,18.0,8.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 2066, 'n_baseline': 23943, 'selected_mean_atr': 0.13931796693954418, 'baseline_mean_atr': 0.014844972139836678, 'edge_atr': 0.1244729947997075, 'p_fast': 8.09107815403424e-05}, {'n_selected': 2263, 'n_baseline': 24300, 'selected_mean_atr': 0.08404450726372725, 'baseline_mean_atr': 0.025908504630943806, 'edge_atr': 0.05813600263278344, 'p_fast': 0.06094589119205363}, {'n_selected': 2263, 'n_baseline': 25146, 'selected_mean_atr': 0.04789128482302043, 'baseline_mean_atr': 0.0013936614202746853, 'edge_atr': 0.04649762340274574, 'p_fast': 0.14435221387190106}, {'n_selected': 2129, 'n_baseline': 24718, 'selected_mean_atr': 0.0688403552265812, 'baseline_mean_atr': 0.017011858620171436, 'edge_atr': 0.05182849660640977, 'p_fast': 0.09069334819033364}]",0.03007625130898026,"[{'quantile': 0.05, 'cutpoint': -1.2275741429312652, 'y2025_edge': {'n_selected': 4431, 'n_baseline': 102397, 'selected_mean_atr': 0.11574996509356492, 'baseline_mean_atr': 0.01621755129604268, 'edge_atr': 0.09953241379752223, 'p_fast': 2.1879315592545307e-05}}, {'quantile': 0.2, 'cutpoint': -0.5942933079074384, 'y2025_edge': {'n_selected': 18315, 'n_baseline': 88513, 'selected_mean_atr': 0.07781663473882582, 'baseline_mean_atr': 0.008454182212204689, 'edge_atr': 0.06936245252662113, 'p_fast': 2.710418905448152e-10}}]",9385,97853,0.055612065165280715,0.012321746798426868,0.04329031836685385,0.004218473731276352,8721,98107,0.08404572107175778,0.01468349824093764,0.06936222283082015,9.31643594519535e-06,8721,98107,0.06936222283082015,48,0.01956821419275289,3.544637346442606,0.0003931536118820949
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret3,lt,0.1,-1.4901617122787154,3,1,9.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 2049, 'n_baseline': 20627, 'selected_mean_atr': 0.08616334550512957, 'baseline_mean_atr': 0.03270344592571331, 'edge_atr': 0.053459899579416256, 'p_fast': 0.09133047538452777}, {'n_selected': 2204, 'n_baseline': 20804, 'selected_mean_atr': 0.10678770879236663, 'baseline_mean_atr': -0.014638473214630576, 'edge_atr': 0.1214261820069972, 'p_fast': 0.00012950277807418248}, {'n_selected': 2290, 'n_baseline': 21470, 'selected_mean_atr': 0.014042520797728766, 'baseline_mean_atr': 0.006157615750740215, 'edge_atr': 0.007884905046988551, 'p_fast': 0.7879449816725789}, {'n_selected': 2058, 'n_baseline': 21341, 'selected_mean_atr': 0.11247847110026564, 'baseline_mean_atr': 0.006015875184155583, 'edge_atr': 0.10646259591611006, 'p_fast': 0.0012865390656900894}]",0.030672761701981913,"[{'quantile': 0.05, 'cutpoint': -1.9514620402302503, 'y2025_edge': {'n_selected': 4158, 'n_baseline': 88685, 'selected_mean_atr': 0.10303378927705156, 'baseline_mean_atr': 0.009897461355150503, 'edge_atr': 0.09313632792190106, 'p_fast': 6.94685071389962e-05}}, {'quantile': 0.2, 'cutpoint': -0.947618400214667, 'y2025_edge': {'n_selected': 17946, 'n_baseline': 74897, 'selected_mean_atr': 0.04314526098630112, 'baseline_mean_atr': 0.0071015661833630575, 'edge_atr': 0.036043694802938064, 'p_fast': 0.0008462092380365989}}]",9935,83302,0.04984866588373487,0.0038909460738102194,0.04595771980992465,0.0009796155095414358,8601,84242,0.07854282888844694,0.007485861978893787,0.07105696690955315,6.042070681362593e-06,8601,84242,0.07105696690955315,48,0.020107368564154664,3.5338769806122796,0.0004095116344096379
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma20,lt,0.05,-2.6679177332173087,1,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 3754, 'n_baseline': 82718, 'selected_mean_atr': 0.012238621717463484, 'baseline_mean_atr': 0.006635102627598837, 'edge_atr': 0.005603519089864647, 'p_fast': 0.7077909966214793}, {'n_selected': 4109, 'n_baseline': 83826, 'selected_mean_atr': 0.028987530470065765, 'baseline_mean_atr': -0.00028989575190675716, 'edge_atr': 0.029277426221972522, 'p_fast': 0.048772507893725316}, {'n_selected': 4135, 'n_baseline': 86625, 'selected_mean_atr': 0.040449555743562536, 'baseline_mean_atr': 0.0020695803505778616, 'edge_atr': 0.038379975392984676, 'p_fast': 0.0070287059373032}, {'n_selected': 3585, 'n_baseline': 85661, 'selected_mean_atr': 0.0338314127212494, 'baseline_mean_atr': 0.002957194915549676, 'edge_atr': 0.030874217805699725, 'p_fast': 0.06037650776726043}]",0.030672761701981913,"[{'quantile': 0.1, 'cutpoint': -2.0560445392882087, 'y2025_edge': {'n_selected': 31542, 'n_baseline': 322871, 'selected_mean_atr': 0.02090396394659919, 'baseline_mean_atr': 0.002327184958731597, 'edge_atr': 0.018576778987867592, 'p_fast': 0.00023505230707276207}}]",17794,338076,0.02588383150161993,0.0027857541430541346,0.023098077358565793,0.0010896655253395157,15583,338830,0.029108520582312027,0.0028248245119384145,0.026283696070373612,0.0004921253936927666,15583,338830,0.026283696070373612,48,0.0074407226475697455,3.5324117448401697,0.000411787650477058
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret6,lt,0.1,-1.8029724140729548,24,1,1.0,4.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 210, 'n_baseline': 2814, 'selected_mean_atr': 1.0745502622565852, 'baseline_mean_atr': 0.3110059129356817, 'edge_atr': 0.7635443493209035, 'p_fast': 0.00041805665867396166}, {'n_selected': 245, 'n_baseline': 2825, 'selected_mean_atr': 0.4036055765505922, 'baseline_mean_atr': 0.1659221441796321, 'edge_atr': 0.2376834323709601, 'p_fast': 0.22044359927601476}, {'n_selected': 258, 'n_baseline': 2910, 'selected_mean_atr': 0.7719039795387426, 'baseline_mean_atr': -0.027413577086978613, 'edge_atr': 0.7993175566257211, 'p_fast': 8.161801501510144e-05}, {'n_selected': 213, 'n_baseline': 2907, 'selected_mean_atr': 0.6744691111961932, 'baseline_mean_atr': 0.1691902414083927, 'edge_atr': 0.5052788697878006, 'p_fast': 0.0044542081918030494}]",0.031240571723968016,"[{'quantile': 0.05, 'cutpoint': -2.439851936924246, 'y2025_edge': {'n_selected': 472, 'n_baseline': 11910, 'selected_mean_atr': 0.8292990997148895, 'baseline_mean_atr': 0.17060336796210693, 'edge_atr': 0.6586957317527825, 'p_fast': 1.907072940751826e-08}}, {'quantile': 0.2, 'cutpoint': -1.1016308679573528, 'y2025_edge': {'n_selected': 1914, 'n_baseline': 10468, 'selected_mean_atr': 0.4115401592082036, 'baseline_mean_atr': 0.15625023144532094, 'edge_atr': 0.2552899277628826, 'p_fast': 0.00047741115730156084}}]",845,11577,0.6238632766646306,0.10992534633248234,0.5139379303321483,1.3075514079301586e-05,926,11456,0.7206825796269575,0.15327891225205642,0.567403667374901,1.2139312239083783e-08,926,11456,0.567403667374901,48,0.16100683902247762,3.5240966832203178,0.0004249291684765125
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma50,lt,0.05,-4.167788533092078,3,1,20.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 555, 'n_baseline': 17771, 'selected_mean_atr': 0.21325883167671789, 'baseline_mean_atr': 0.02834245412865965, 'edge_atr': 0.18491637754805823, 'p_fast': 0.001854956069996854}, {'n_selected': 681, 'n_baseline': 18105, 'selected_mean_atr': 0.08261856965432018, 'baseline_mean_atr': 0.03365983198628328, 'edge_atr': 0.048958737668036906, 'p_fast': 0.4801920756252256}, {'n_selected': 881, 'n_baseline': 18531, 'selected_mean_atr': 0.1528834056979754, 'baseline_mean_atr': -0.004290166883369341, 'edge_atr': 0.15717357258134473, 'p_fast': 0.0008606966286487071}, {'n_selected': 452, 'n_baseline': 18483, 'selected_mean_atr': 0.2133231918845524, 'baseline_mean_atr': 0.014776173417444853, 'edge_atr': 0.19854701846710754, 'p_fast': 0.00815584410931781}]",0.03225499241444116,"[{'quantile': 0.1, 'cutpoint': -3.2269499848871783, 'y2025_edge': {'n_selected': 5647, 'n_baseline': 69812, 'selected_mean_atr': 0.1094682187022812, 'baseline_mean_atr': 0.015674370750674786, 'edge_atr': 0.09379384795160642, 'p_fast': 2.0025055939930866e-06}}]",3104,72639,0.12671118710177476,0.014487577020518665,0.11222361008125609,2.049442511290128e-05,2569,72890,0.1579347063709243,0.017926902746480795,0.1400078036244435,4.76413815684871e-06,2569,72890,0.1400078036244435,48,0.039886023908045166,3.5101970541667202,0.00044777472326670224
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret6,lt,0.1,-2.0873558979275186,1,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 7461, 'n_baseline': 78120, 'selected_mean_atr': 0.02072468168472, 'baseline_mean_atr': 0.005667489752282756, 'edge_atr': 0.015057191932437246, 'p_fast': 0.1357200905633051}, {'n_selected': 8135, 'n_baseline': 78899, 'selected_mean_atr': 0.0217130459417097, 'baseline_mean_atr': -0.00101078076568737, 'edge_atr': 0.02272382670739707, 'p_fast': 0.024608834216630335}, {'n_selected': 8255, 'n_baseline': 81614, 'selected_mean_atr': 0.02055602705175655, 'baseline_mean_atr': 0.0025510393420066545, 'edge_atr': 0.018004987709749898, 'p_fast': 0.06082585494105354}, {'n_selected': 7548, 'n_baseline': 80977, 'selected_mean_atr': 0.017020785813782243, 'baseline_mean_atr': 0.0030356668444671054, 'edge_atr': 0.013985118969315138, 'p_fast': 0.1808750170286721}]",0.03225499241444116,"[{'quantile': 0.05, 'cutpoint': -2.7169132034391468, 'y2025_edge': {'n_selected': 15482, 'n_baseline': 335527, 'selected_mean_atr': 0.03034789424560632, 'baseline_mean_atr': 0.0029106262728454376, 'edge_atr': 0.027437267972760884, 'p_fast': 0.00026882051369953876}}, {'quantile': 0.2, 'cutpoint': -1.342323008989876, 'y2025_edge': {'n_selected': 65189, 'n_baseline': 285820, 'selected_mean_atr': 0.01142790059623469, 'baseline_mean_atr': 0.0024542242956810067, 'edge_atr': 0.008973676300553683, 'p_fast': 0.008487032122930017}}]",35237,317124,0.022880477304452883,0.0021186656411660287,0.020761811663286854,1.3210952208835199e-05,31399,319610,0.020046032466644895,0.002556285556582413,0.01748974691006248,0.0005053384547110659,31399,319610,0.01748974691006248,48,0.004989288446682634,3.5054591645611053,0.0004558204192113218
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret3,lt,0.2,-0.947618400214667,3,1,,,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 15821, 'n_baseline': 69760, 'selected_mean_atr': 0.0511209352500468, 'baseline_mean_atr': 0.015197757959670087, 'edge_atr': 0.035923177290376716, 'p_fast': 0.002126799601639447}, {'n_selected': 16908, 'n_baseline': 70126, 'selected_mean_atr': 0.03429112270423572, 'baseline_mean_atr': -0.0011591786748140064, 'edge_atr': 0.035450301379049726, 'p_fast': 0.002537298587969926}, {'n_selected': 17092, 'n_baseline': 72777, 'selected_mean_atr': 0.03592354307428575, 'baseline_mean_atr': 0.009786234130708175, 'edge_atr': 0.02613730894357758, 'p_fast': 0.02070894900152319}, {'n_selected': 16218, 'n_baseline': 72305, 'selected_mean_atr': 0.021441579577586578, 'baseline_mean_atr': 0.012182981068931675, 'edge_atr': 0.009258598508654903, 'p_fast': 0.42961761384764824}]",0.03225499241444116,"[{'quantile': 0.1, 'cutpoint': -1.4901617122787154, 'y2025_edge': {'n_selected': 32115, 'n_baseline': 318892, 'selected_mean_atr': 0.04698656806993712, 'baseline_mean_atr': 0.010703811825192856, 'edge_atr': 0.036282756244744266, 'p_fast': 1.3475923996636645e-05}}, {'quantile': 0.3, 'cutpoint': -0.5700876508854024, 'y2025_edge': {'n_selected': 101801, 'n_baseline': 249206, 'selected_mean_atr': 0.025697686526911203, 'baseline_mean_atr': 0.009254526006594318, 'edge_atr': 0.016443160520316885, 'p_fast': 0.0007839309386074237}}]",70472,281887,0.03286325858816568,0.007361636953314916,0.025501621634850764,1.0849391449259621e-05,66039,284968,0.035589929512700055,0.009025610731858424,0.02656431878084163,4.7443896471805655e-06,66039,284968,0.02656431878084163,48,0.007573067614887912,3.507735587705407,0.0004519379971517591
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma5,lt,0.1,-0.939361634893947,1,1,15.0,4.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 1393, 'n_baseline': 13724, 'selected_mean_atr': 0.035842006107320225, 'baseline_mean_atr': -0.0032893395918437832, 'edge_atr': 0.03913134569916401, 'p_fast': 0.08747815535690448}, {'n_selected': 1501, 'n_baseline': 13843, 'selected_mean_atr': 0.016433819358157485, 'baseline_mean_atr': -0.002194421659739846, 'edge_atr': 0.01862824101789733, 'p_fast': 0.3945172113961468}, {'n_selected': 1408, 'n_baseline': 14427, 'selected_mean_atr': 0.07119160706035416, 'baseline_mean_atr': 0.004910225910293549, 'edge_atr': 0.0662813811500606, 'p_fast': 0.005626210224866128}, {'n_selected': 1411, 'n_baseline': 14189, 'selected_mean_atr': 0.029234171079467984, 'baseline_mean_atr': 0.003280572495935648, 'edge_atr': 0.025953598583532335, 'p_fast': 0.2394121660159707}]",0.03251035538833537,"[{'quantile': 0.05, 'cutpoint': -1.2275741429312652, 'y2025_edge': {'n_selected': 2886, 'n_baseline': 59010, 'selected_mean_atr': 0.05524917057476033, 'baseline_mean_atr': 0.0016692215891854659, 'edge_atr': 0.05357994898557487, 'p_fast': 0.001060947020046927}}, {'quantile': 0.2, 'cutpoint': -0.5942933079074384, 'y2025_edge': {'n_selected': 11739, 'n_baseline': 50157, 'selected_mean_atr': 0.01572194359812897, 'baseline_mean_atr': 0.0014632050632644824, 'edge_atr': 0.014258738534864486, 'p_fast': 0.06941925828438045}}]",6205,55955,0.033924206566548425,-0.004046843447685108,0.03797105001423353,0.0011586549276661052,5713,56183,0.03782290836656738,0.0007452004477936949,0.03707770791877369,0.0010834033318282699,5713,56183,0.03707770791877369,48,0.010593481439757345,3.5000493586198225,0.00046517201668524376
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma5,lt,0.2,-0.5942933079074384,3,1,10.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 4284, 'n_baseline': 18389, 'selected_mean_atr': 0.07315181739891731, 'baseline_mean_atr': 0.01385231682779044, 'edge_atr': 0.05929950057112687, 'p_fast': 0.007902891757069704}, {'n_selected': 4652, 'n_baseline': 18356, 'selected_mean_atr': 0.03648711390983522, 'baseline_mean_atr': -0.010452975568281859, 'edge_atr': 0.04694008947811708, 'p_fast': 0.032260357061766456}, {'n_selected': 4741, 'n_baseline': 19019, 'selected_mean_atr': 0.05971306013055395, 'baseline_mean_atr': -0.004506948257632521, 'edge_atr': 0.06422000838818646, 'p_fast': 0.003064162326144682}, {'n_selected': 4318, 'n_baseline': 19081, 'selected_mean_atr': 0.04775966290052, 'baseline_mean_atr': 0.01665844383448571, 'edge_atr': 0.03110121906603429, 'p_fast': 0.18299734588818836}]",0.03318128768640843,"[{'quantile': 0.1, 'cutpoint': -0.939361634893947, 'y2025_edge': {'n_selected': 8700, 'n_baseline': 84140, 'selected_mean_atr': 0.07269604169183945, 'baseline_mean_atr': 0.007546806179209406, 'edge_atr': 0.06514923551263005, 'p_fast': 5.267167488720601e-05}}, {'quantile': 0.3, 'cutpoint': -0.35594980338543797, 'y2025_edge': {'n_selected': 27581, 'n_baseline': 65259, 'selected_mean_atr': 0.030869590481557033, 'baseline_mean_atr': 0.006375054162121057, 'edge_atr': 0.024494536319435975, 'p_fast': 0.00888221369089405}}]",19787,73453,0.03867229632411904,0.0017495013431717815,0.036922794980947256,0.0007107642039767219,17995,74845,0.054039804508414384,0.003941446355919109,0.050098358152495276,7.035230278668338e-06,17995,74845,0.050098358152495276,48,0.014362714497696097,3.4880842448362728,0.00048649476735062696
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret3,lt,0.05,-1.947485662303986,1,1,11.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 1046, 'n_baseline': 21627, 'selected_mean_atr': 0.02336143792952957, 'baseline_mean_atr': 0.0035104127073536107, 'edge_atr': 0.01985102522217596, 'p_fast': 0.48232798369428626}, {'n_selected': 1162, 'n_baseline': 21842, 'selected_mean_atr': 0.0715735997764048, 'baseline_mean_atr': -0.00858394524863479, 'edge_atr': 0.08015754502503959, 'p_fast': 0.002475421921470012}, {'n_selected': 1106, 'n_baseline': 22652, 'selected_mean_atr': 0.04175817637697064, 'baseline_mean_atr': 0.0024469132798535676, 'edge_atr': 0.03931126309711708, 'p_fast': 0.1470883518390019}, {'n_selected': 1131, 'n_baseline': 22268, 'selected_mean_atr': 0.041310297397922975, 'baseline_mean_atr': 0.0009886416627475877, 'edge_atr': 0.04032165573517539, 'p_fast': 0.1456020689760227}]",0.03318128768640843,"[{'quantile': 0.1, 'cutpoint': -1.4876935651530838, 'y2025_edge': {'n_selected': 8939, 'n_baseline': 83895, 'selected_mean_atr': 0.023680803032037883, 'baseline_mean_atr': -0.0005399595470096454, 'edge_atr': 0.02422076257904753, 'p_fast': 0.009996615623185108}}]",4897,88343,0.05423573967644617,-8.556602434620562e-05,0.054321305700792376,3.90567686671255e-05,4445,88389,0.045109353530810054,-0.0003861146108388858,0.04549546814164894,0.00088655624675841,4445,88389,0.04549546814164894,48,0.01303821047247416,3.4893951311568,0.0004841149686372312
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret1,lt,0.1,-0.8594274790148229,3,1,20.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 1442, 'n_baseline': 16884, 'selected_mean_atr': 0.11415751452297614, 'baseline_mean_atr': 0.027091759533218285, 'edge_atr': 0.08706575498975785, 'p_fast': 0.016207542028637806}, {'n_selected': 1596, 'n_baseline': 17190, 'selected_mean_atr': 0.11012696881024865, 'baseline_mean_atr': 0.02849981744183212, 'edge_atr': 0.08162715136841653, 'p_fast': 0.03229125852883297}, {'n_selected': 1644, 'n_baseline': 17768, 'selected_mean_atr': 0.08418904907230186, 'baseline_mean_atr': -0.004683565892090572, 'edge_atr': 0.08887261496439243, 'p_fast': 0.013425653003814163}, {'n_selected': 1537, 'n_baseline': 17398, 'selected_mean_atr': 0.02812622484148705, 'baseline_mean_atr': 0.018755034396199865, 'edge_atr': 0.009371190445287184, 'p_fast': 0.7998241857806039}]",0.03529096708121457,"[{'quantile': 0.05, 'cutpoint': -1.136053748714633, 'y2025_edge': {'n_selected': 3169, 'n_baseline': 72290, 'selected_mean_atr': 0.12842292338502248, 'baseline_mean_atr': 0.01805856906419634, 'edge_atr': 0.11036435432082614, 'p_fast': 2.965791525362141e-05}}, {'quantile': 0.2, 'cutpoint': -0.539610719800169, 'y2025_edge': {'n_selected': 13080, 'n_baseline': 62379, 'selected_mean_atr': 0.06443464876827, 'baseline_mean_atr': 0.01394092556740118, 'edge_atr': 0.05049372320086882, 'p_fast': 0.00028066402973468723}}]",6578,69165,0.06791954429622711,0.01444227383180485,0.05347727046442226,0.003815158399500354,6219,69240,0.08393866898528997,0.017192542164043492,0.06674612682124648,0.00029294258564018644,6219,69240,0.06674612682124648,48,0.019244333209033394,3.468352272653203,0.000523660348846851
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret24,lt,0.05,-5.17023369503914,12,1,21.0,4.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 381, 'n_baseline': 10480, 'selected_mean_atr': 0.7588821070177595, 'baseline_mean_atr': 0.2559916555091001, 'edge_atr': 0.5028904515086594, 'p_fast': 5.971410587861884e-05}, {'n_selected': 589, 'n_baseline': 10601, 'selected_mean_atr': 0.4722229283459581, 'baseline_mean_atr': 0.1776333179316166, 'edge_atr': 0.2945896104143415, 'p_fast': 0.005484300803480804}, {'n_selected': 697, 'n_baseline': 10901, 'selected_mean_atr': 0.4351679017278551, 'baseline_mean_atr': 0.022111687665513108, 'edge_atr': 0.41305621406234194, 'p_fast': 3.392603815590893e-05}, {'n_selected': 359, 'n_baseline': 10830, 'selected_mean_atr': 0.6861284891317513, 'baseline_mean_atr': 0.10387038434829891, 'edge_atr': 0.5822581047834524, 'p_fast': 7.31225343358424e-05}]",0.03605022109168637,"[{'quantile': 0.1, 'cutpoint': -4.023645800632244, 'y2025_edge': {'n_selected': 4128, 'n_baseline': 40710, 'selected_mean_atr': 0.44611882557971183, 'baseline_mean_atr': 0.12790877311573007, 'edge_atr': 0.31821005246398176, 'p_fast': 5.818254042963792e-13}}]",2427,42462,0.3862252752925159,0.11859344799882808,0.2676318272936878,1.6458445694284136e-06,2026,42812,0.5512860526516038,0.13855552468612237,0.41273052796548143,8.403346674011535e-13,2026,42812,0.41273052796548143,48,0.11930549925656213,3.459442611927883,0.0005412946109862817
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,rsi14,lt,0.05,31.523752426636968,6,1,20.0,6.0,signal_after_close_entry_next_open_exit_open_after_h_bars,"[{'n_selected': 625, 'n_baseline': 17701, 'selected_mean_atr': 0.27463547621388446, 'baseline_mean_atr': 0.06990153591868144, 'edge_atr': 0.20473394029520303, 'p_fast': 0.007909062767399805}, {'n_selected': 738, 'n_baseline': 18048, 'selected_mean_atr': 0.27336669648056305, 'baseline_mean_atr': 0.0718363097688087, 'edge_atr': 0.20153038671175436, 'p_fast': 0.029704668350443407}, {'n_selected': 801, 'n_baseline': 18611, 'selected_mean_atr': 0.25143234300278455, 'baseline_mean_atr': 0.00711295697849539, 'edge_atr': 0.24431938602428915, 'p_fast': 0.0004159515783617249}, {'n_selected': 614, 'n_baseline': 18318, 'selected_mean_atr': 0.2836302855555204, 'baseline_mean_atr': 0.037681632957337854, 'edge_atr': 0.24594865259818255, 'p_fast': 0.012828885424012877}]",0.04193733547819581,"[{'quantile': 0.1, 'cutpoint': 35.7767356237397, 'y2025_edge': {'n_selected': 5955, 'n_baseline': 69501, 'selected_mean_atr': 0.18703016361124325, 'baseline_mean_atr': 0.043044469478871264, 'edge_atr': 0.143985694132372, 'p_fast': 2.2495960598581474e-07}}]",2862,72878,0.2289899731077553,0.03144399186272609,0.1975459812450292,3.0173564488735037e-06,2778,72678,0.26959614712478513,0.0461826164842639,0.22341353064052122,1.1815049085121536e-07,2778,72678,0.22341353064052122,48,0.06547507514069388,3.412192046522233,0.0006444269486002391
