dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,confirmation_bh_q,neighbor_stress,y2024.n,y2024.mean_atr,y2024.sd_atr,y2024.p,y2025.n,y2025.mean_atr,y2025.sd_atr,y2025.p,y2025_h1.n,y2025_h1.mean_atr,y2025_h1.sd_atr,y2025_h1.p,y2025_h2.n,y2025_h2.mean_atr,y2025_h2.sd_atr,y2025_h2.p
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,uwick,lt,0.8,0.36889939122452214,48,1,,,5.412029813733628e-121,"[{'quantile': 0.7, 'cutpoint': 0.2797517987367464, 'y2025': {'n': 245079, 'mean_atr': 0.24280596677783417, 'sd_atr': 5.549999176141066, 'p': 5.103111112265809e-104}}, {'quantile': 0.9, 'cutpoint': 0.5115115966312687, 'y2025': {'n': 319524, 'mean_atr': 0.2440134993478067, 'sd_atr': 5.551238750778497, 'p': 2.7794815945748172e-136}}]",284697,0.21278965815765358,5.994096155889535,5.17303918237582e-80,282142,0.24638809633916087,5.5514246505474665,6.980807686570112e-123,138312,0.2417692989799407,5.652659048996356,5.69964940162379e-57,143830,0.25082969475637873,5.4523174957811165,3.6233697784070592e-68
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,hour,gt,0.05,2.0,48,1,,,5.825485480998429e-121,"[{'quantile': 0.1, 'cutpoint': 3.0, 'y2025': {'n': 307750, 'mean_atr': 0.21949093854516574, 'sd_atr': 5.557207363649831, 'p': 2.0477140870290903e-106}}]",324569,0.23382914710592576,5.988968544919533,1.3082526062603802e-109,323230,0.23089161086061577,5.568966869410457,7.536881231279238e-123,159113,0.22995583657873866,5.668929007060018,6.904949446313563e-59,164117,0.23179885297028338,5.470326066677774,4.753301213536638e-66
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,range,gt,0.1,0.4926628769624299,48,1,,,9.430960369839059e-121,"[{'quantile': 0.05, 'cutpoint': 0.39451988447222947, 'y2025': {'n': 337126, 'mean_atr': 0.2373081913554306, 'sd_atr': 5.6372567404485325, 'p': 6.085236517118616e-132}}, {'quantile': 0.2, 'cutpoint': 0.6131039265540629, 'y2025': {'n': 285596, 'mean_atr': 0.2323032059626164, 'sd_atr': 5.623783772205176, 'p': 5.484470962030459e-108}}]",317126,0.2103837180888664,6.083853044638089,1.8338591535318618e-84,320436,0.23384042695761614,5.620558376081622,1.2238425745726109e-122,157183,0.2328555953965066,5.670729208918273,1.3719166506407754e-59,163253,0.23478864095227395,5.571843327142148,5.282099003291483e-65
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma20,gt,0.1,-1.7736928988371545,48,1,,,1.0048564889225622e-120,"[{'quantile': 0.05, 'cutpoint': -2.4102501498276556, 'y2025': {'n': 67039, 'mean_atr': 0.505742821785134, 'sd_atr': 5.298932799967306, 'p': 7.97866184420273e-135}}, {'quantile': 0.2, 'cutpoint': -1.0827527980405773, 'y2025': {'n': 56284, 'mean_atr': 0.4896266775913742, 'sd_atr': 5.28381982067233, 'p': 4.084302977721255e-107}}]",63383,0.33598663716927285,5.691050634046636,5.702398695549716e-50,63450,0.4959515210315421,5.30513196533059,1.3079159271857926e-122,31190,0.4711116180296643,5.163433121446648,2.0470356694024655e-58,32260,0.5199675338842564,5.438594066902964,4.3007390032946365e-66
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret24,lt,0.8,2.8343795058136543,48,1,,,1.0646458392568096e-120,"[{'quantile': 0.7, 'cutpoint': 1.7944051356244852, 'y2025': {'n': 245276, 'mean_atr': 0.2483864221208963, 'sd_atr': 5.601940045889046, 'p': 7.07011966994338e-107}}, {'quantile': 0.9, 'cutpoint': 4.283284773102547, 'y2025': {'n': 316300, 'mean_atr': 0.2535396541325944, 'sd_atr': 5.609853640861459, 'p': 1.5889626444841806e-142}}]",281881,0.24250026698046648,6.040145929026035,8.134686275940506e-101,281045,0.24888626058988608,5.603734369994491,1.389898805158593e-122,138371,0.2289491643347004,5.668250833780335,5.041234413841692e-51,142674,0.2682220607071205,5.540397468400754,1.0638394942591125e-74
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,atr_regime,lt,0.8,1.0940779117319044,48,1,,,1.8847874903152103e-120,"[{'quantile': 0.7, 'cutpoint': 1.049409500153176, 'y2025': {'n': 249295, 'mean_atr': 0.25981944837150034, 'sd_atr': 5.695423939415458, 'p': 7.697871272316985e-115}}, {'quantile': 0.9, 'cutpoint': 1.1710564711866303, 'y2025': {'n': 321189, 'mean_atr': 0.24588861285137706, 'sd_atr': 5.631652192069574, 'p': 3.5319058309022933e-135}}]",284668,0.2336026150658059,6.037661904188289,1.1223672798387265e-94,284310,0.2500636072056877,5.668715727949385,2.467963607159144e-122,140263,0.26194008251873185,5.765616322642859,6.375079641872022e-65,144047,0.23849911744308577,5.572737454695435,2.4975569362353465e-59
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret24,gt,0.1,-3.53798476830088,48,1,,,2.786092184336283e-120,"[{'quantile': 0.05, 'cutpoint': -4.692279550248857, 'y2025': {'n': 68199, 'mean_atr': 0.4837951473849118, 'sd_atr': 5.245110245899331, 'p': 3.3611811588476777e-128}}, {'quantile': 0.2, 'cutpoint': -2.169077426384668, 'y2025': {'n': 57327, 'mean_atr': 0.4982080066114795, 'sd_atr': 5.276263649601842, 'p': 3.608397146404368e-113}}]",64240,0.3304238837234363,5.631086254861611,4.977127413696892e-50,64525,0.4858751075610945,5.2509220348079095,3.6590328874960566e-122,31667,0.47342090586249014,5.118568083867941,7.23316942892451e-61,32858,0.4978778832988053,5.375446261247338,2.9298015127617146e-63
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret1,lt,0.8,0.48170212632495074,48,1,,,3.459943116223419e-120,"[{'quantile': 0.7, 'cutpoint': 0.29237542707218955, 'y2025': {'n': 49681, 'mean_atr': 0.5004702472037349, 'sd_atr': 5.200891384202188, 'p': 4.722578687625179e-102}}, {'quantile': 0.9, 'cutpoint': 0.7631998517047763, 'y2025': {'n': 64227, 'mean_atr': 0.5161184880572852, 'sd_atr': 5.2127566282920865, 'p': 6.03259604699819e-139}}]",57111,0.37111623990488496,5.55767657492018,2.5091386303258143e-57,56931,0.5131353601884319,5.211054740035228,4.557539204844012e-122,28075,0.48051141159947075,5.100300696065271,3.8940551563246557e-56,28856,0.5448763276348929,5.316493523084198,6.967582120656336e-68
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma50,gt,0.05,-4.167788533092078,48,1,,,4.097821645862586e-120,"[{'quantile': 0.1, 'cutpoint': -3.2269499848871783, 'y2025': {'n': 320011, 'mean_atr': 0.2251966939369605, 'sd_atr': 5.6372305444932, 'p': 4.488440279425563e-113}}]",334710,0.21382607493766076,6.09335426598325,1.2348523180967805e-91,336625,0.22778461419029633,5.626678501611339,5.413788759777806e-122,165096,0.22822195289614833,5.700647994273822,1.698712693831409e-59,171529,0.22736367737505614,5.554569503583897,1.8374403061641835e-64
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma10,gt,0.1,-1.4246784449136458,48,1,,,4.816341586946816e-120,"[{'quantile': 0.05, 'cutpoint': -1.8656781332750338, 'y2025': {'n': 335177, 'mean_atr': 0.23550143703265464, 'sd_atr': 5.617404818137715, 'p': 3.930217417358386e-130}}, {'quantile': 0.2, 'cutpoint': -0.9098321568273511, 'y2025': {'n': 286196, 'mean_atr': 0.23186492046232676, 'sd_atr': 5.604375780015207, 'p': 1.5223405830331207e-108}}]",317126,0.21649486671470458,6.06995286674977,9.923273174534914e-90,319199,0.23373855932942159,5.623995544623957,6.381878509908421e-122,156916,0.22805691374808743,5.677262090647631,5.191431023248693e-57,162283,0.23923230234650059,5.572018406153256,5.04861654785998e-67
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,body,lt,0.8,0.5462940015233907,48,1,,,6.612860751567178e-120,"[{'quantile': 0.7, 'cutpoint': 0.3345153530129763, 'y2025': {'n': 247188, 'mean_atr': 0.255259531400648, 'sd_atr': 5.630168417857238, 'p': 1.6434892106502944e-112}}, {'quantile': 0.9, 'cutpoint': 0.8493178883374484, 'y2025': {'n': 318147, 'mean_atr': 0.24349113684814164, 'sd_atr': 5.626200197961223, 'p': 1.3135671317107634e-131}}]",281890,0.22749609749849936,6.066966559666333,3.4230140698662794e-88,283343,0.24850773677533639,5.63678811734676,8.78819830961867e-122,139590,0.23971153503833997,5.690864734919224,8.358554098638531e-56,143753,0.2570492058261898,5.583782910503714,3.206717688812624e-68
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,ret6,gt,0.1,-1.8109192424756488,48,1,,,6.689754448251456e-120,"[{'quantile': 0.05, 'cutpoint': -2.4592741164794134, 'y2025': {'n': 66843, 'mean_atr': 0.5023683346796017, 'sd_atr': 5.300968769980047, 'p': 1.419216390512096e-132}}, {'quantile': 0.2, 'cutpoint': -1.1035949369822162, 'y2025': {'n': 56299, 'mean_atr': 0.48603119054583094, 'sd_atr': 5.272704790422031, 'p': 4.840403953435951e-106}}]",63388,0.34756815156055765,5.6911744506754145,2.3738288510468507e-53,63237,0.49382894053435983,5.291869575296428,8.916534814156296e-122,31101,0.4696813242653925,5.155107133644576,4.299790917626762e-58,32136,0.517198837646046,5.420920719466254,1.4018859961308819e-65
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret3,lt,0.8,0.9774291147574004,48,1,,,7.949257743554749e-120,"[{'quantile': 0.7, 'cutpoint': 0.6067730564513797, 'y2025': {'n': 250481, 'mean_atr': 0.24643082074329353, 'sd_atr': 5.578876683737991, 'p': 2.688957354821138e-108}}, {'quantile': 0.9, 'cutpoint': 1.4992621904930128, 'y2025': {'n': 321549, 'mean_atr': 0.2425503599067483, 'sd_atr': 5.5696111665439, 'p': 1.224683162387586e-134}}]",284697,0.21900671608919337,5.993692810616307,1.1778980355378254e-84,286791,0.2444307046794241,5.579864186149914,1.0626352987397295e-121,141014,0.23393728485065757,5.664704606417454,3.066968672634672e-54,145777,0.2545812709809235,5.496550251400011,5.569063822596641e-70
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,rsi7,lt,0.8,65.00518883525115,48,1,,,8.354844617120564e-120,"[{'quantile': 0.7, 'cutpoint': 59.594535170979945, 'y2025': {'n': 246779, 'mean_atr': 0.24601520455954534, 'sd_atr': 5.556438904547777, 'p': 3.23137876909477e-107}}, {'quantile': 0.9, 'cutpoint': 72.06625956989893, 'y2025': {'n': 318322, 'mean_atr': 0.24347728953111258, 'sd_atr': 5.54357140287508, 'p': 1.4713061981872553e-135}}]",284696,0.22990034916715338,5.9715211845435645,9.051718813979781e-94,283091,0.2448398818414474,5.553564303008257,1.120118708439788e-121,139232,0.23021010197207167,5.644374616924547,2.6568527315309148e-52,143859,0.258999117695811,5.4642201393089245,2.903552257516613e-72
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,volz,gt,0.2,-0.9432234625966708,48,1,,,2.032493542750383e-119,"[{'quantile': 0.1, 'cutpoint': -1.2996623515362944, 'y2025': {'n': 326046, 'mean_atr': 0.24001082826749065, 'sd_atr': 5.532791005695464, 'p': 1.8879416825226878e-135}}, {'quantile': 0.3, 'cutpoint': -0.6625730957807742, 'y2025': {'n': 250509, 'mean_atr': 0.22947717087112882, 'sd_atr': 5.475572554714051, 'p': 1.087749351945136e-97}}]",284670,0.1951177250906456,5.899833952249671,1.1068575825397839e-69,289252,0.23956444775837757,5.501625364967524,2.7328712425974505e-121,142308,0.22814753362578755,5.541425799522077,2.1288603818948075e-54,146944,0.250621164714365,5.462800340913829,3.128380002490235e-69
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret48,lt,0.8,4.116541643733626,48,1,,,2.2199950827934063e-119,"[{'quantile': 0.7, 'cutpoint': 2.638435736638605, 'y2025': {'n': 242686, 'mean_atr': 0.2548839344431732, 'sd_atr': 5.595919885154716, 'p': 1.6583480186215592e-111}}, {'quantile': 0.9, 'cutpoint': 6.0998502166777415, 'y2025': {'n': 313868, 'mean_atr': 0.24902782411071087, 'sd_atr': 5.618434467542624, 'p': 4.079281247766226e-136}}]",281862,0.23563070302672712,6.094462187433761,1.2486809045548897e-93,277914,0.24930127709970526,5.612834420562566,2.9936612865999263e-121,136721,0.2485378938772304,5.641224774184373,1.1511270505527008e-59,141193,0.2500404817172145,5.585225628795556,1.6853596463732281e-63
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,body,lt,0.8,0.47824914957615355,48,1,,,2.4881894686071003e-119,"[{'quantile': 0.7, 'cutpoint': 0.2916800270731259, 'y2025': {'n': 49096, 'mean_atr': 0.5108779110131809, 'sd_atr': 5.251654552297886, 'p': 4.773109538982047e-103}}, {'quantile': 0.9, 'cutpoint': 0.7571075403231354, 'y2025': {'n': 63407, 'mean_atr': 0.5258525616781335, 'sd_atr': 5.2684303855914205, 'p': 2.146218148179378e-139}}]",56345,0.3725930405935477,5.6388299045442105,1.9277488058524042e-55,56232,0.5190699065240619,5.257903566290125,3.3650467328723294e-121,27721,0.4809100135271651,5.137839151396759,9.305315252764974e-55,28511,0.5561724421687948,5.371899094702368,1.9693919205664146e-68
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma20,gt,0.1,-2.0560445392882087,48,1,,,3.4297870752243846e-119,"[{'quantile': 0.05, 'cutpoint': -2.6679177332173087, 'y2025': {'n': 338785, 'mean_atr': 0.23259469847243794, 'sd_atr': 5.570901849025301, 'p': 1.8815318736454676e-130}}, {'quantile': 0.2, 'cutpoint': -1.3143719620421168, 'y2025': {'n': 289141, 'mean_atr': 0.2208861048489428, 'sd_atr': 5.57825269277849, 'p': 1.3345162304685345e-100}}]",320279,0.21527537470821742,6.015327599277071,3.3112027017064293e-91,322828,0.22960276034972943,5.575887566414194,4.651876622509621e-121,158659,0.22836484114325203,5.669995487988386,6.424277227494263e-58,164169,0.23079913130515028,5.483420716196148,3.2599049487785975e-65
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma20,gt,0.1,-1.7631514961961183,48,1,,,3.512603598833835e-119,"[{'quantile': 0.05, 'cutpoint': -2.3897324419917676, 'y2025': {'n': 67896, 'mean_atr': 0.4950933098064142, 'sd_atr': 5.243875069273739, 'p': 1.2254802907661973e-133}}, {'quantile': 0.2, 'cutpoint': -1.0808347045574078, 'y2025': {'n': 57077, 'mean_atr': 0.4805619792973616, 'sd_atr': 5.233848114149619, 'p': 1.176333937610786e-106}}]",64244,0.33117883701674355,5.60697505286499,1.1363378345223671e-50,64304,0.48465025096864395,5.253151391580685,4.777931724492552e-121,31640,0.46051259626700936,5.121999125027219,1.437977560664353e-57,32664,0.5080312023144595,5.377118048427846,2.255676379197888e-65
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,rsi7,gt,0.1,28.901620482347663,48,1,,,4.11686046439535e-119,"[{'quantile': 0.05, 'cutpoint': 23.36544077483301, 'y2025': {'n': 337531, 'mean_atr': 0.23718815205786217, 'sd_atr': 5.568872905935413, 'p': 3.5339279125199284e-135}}, {'quantile': 0.2, 'cutpoint': 36.152425318199136, 'y2025': {'n': 286560, 'mean_atr': 0.22479319135269157, 'sd_atr': 5.56202317685017, 'p': 8.403642908641532e-104}}]",320284,0.21410647239812433,6.005966533275316,1.6221624972375445e-90,320715,0.2298012064008103,5.564324541241389,5.6159486478814e-121,157535,0.22901721477710626,5.661063214067546,5.1241383663699336e-58,163180,0.23055807685331803,5.46932661282779,5.036168577116064e-65
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret6,gt,0.1,-1.8029724140729548,48,1,,,4.4686536533757896e-119,"[{'quantile': 0.05, 'cutpoint': -2.439851936924246, 'y2025': {'n': 67707, 'mean_atr': 0.491091890003609, 'sd_atr': 5.244208746222639, 'p': 3.8420606584164475e-131}}, {'quantile': 0.2, 'cutpoint': -1.1016308679573528, 'y2025': {'n': 57078, 'mean_atr': 0.47182057721765847, 'sd_atr': 5.217551580942847, 'p': 1.6289385494220899e-103}}]",64250,0.3441788373590709,5.609615971902041,1.540973679387836e-54,64084,0.4834092422803971,5.233081837239652,6.113308234371195e-121,31537,0.4577846500765919,5.111429788379146,5.866286664688067e-57,32547,0.5082386509611173,5.348281247915958,6.984013638660233e-66
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret6,lt,0.8,1.3940480741513348,48,1,,,9.207642386501669e-119,"[{'quantile': 0.7, 'cutpoint': 0.8761164142221105, 'y2025': {'n': 250465, 'mean_atr': 0.24593220463703228, 'sd_atr': 5.562965936439675, 'p': 1.817927394991318e-108}}, {'quantile': 0.9, 'cutpoint': 2.125679406723437, 'y2025': {'n': 321553, 'mean_atr': 0.2400648563019601, 'sd_atr': 5.568020798454369, 'p': 5.207734492650358e-132}}]",284697,0.21895322656300328,5.985568686687148,7.706165149650717e-85,286280,0.24284849301537678,5.563842390236369,1.2632436200993143e-120,140896,0.22210709453536248,5.6482710847787265,2.6396421629741427e-49,145384,0.26294960510639154,5.4807237153692485,9.351248102025995e-75
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,rsi14,gt,0.1,35.80251150273108,48,1,,,1.2897839850763235e-118,"[{'quantile': 0.05, 'cutpoint': 31.56621756363758, 'y2025': {'n': 337624, 'mean_atr': 0.2329507443870419, 'sd_atr': 5.576253201350201, 'p': 3.705492560905292e-130}}, {'quantile': 0.2, 'cutpoint': 40.953928686959365, 'y2025': {'n': 286049, 'mean_atr': 0.21929274287405762, 'sd_atr': 5.582106850295522, 'p': 5.2048322532585154e-98}}]",320283,0.21784270061281108,6.023604348255721,4.242021904471844e-93,320336,0.23002672149914943,5.578216634202738,1.7745620807804325e-120,157368,0.23246784536754653,5.679966683938431,2.812751602036709e-59,162968,0.22766948093092798,5.478186106192855,3.584031436780334e-63
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,lwick,gt,0.1,0.0,48,1,,,1.397118202276848e-118,"[{'quantile': 0.05, 'cutpoint': 0.0, 'y2025': {'n': 316074, 'mean_atr': 0.2321856494363517, 'sd_atr': 5.593866643103616, 'p': 1.9331607395481716e-120}}, {'quantile': 0.2, 'cutpoint': 0.0219789584091007, 'y2025': {'n': 296431, 'mean_atr': 0.23301143634295152, 'sd_atr': 5.614949986611118, 'p': 4.9641258664612316e-113}}]",297813,0.21255967271890078,6.029840815973143,1.7994117333583788e-82,316074,0.2321856494363517,5.593866643103616,1.9331607395481716e-120,155728,0.22727472056032738,5.648597614419287,9.010505695498816e-57,160346,0.2369551424826737,5.54020786732937,9.411762075808547e-66
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,lwick,gt,0.05,0.0,48,1,,,1.397118202276848e-118,"[{'quantile': 0.1, 'cutpoint': 0.0, 'y2025': {'n': 316074, 'mean_atr': 0.2321856494363517, 'sd_atr': 5.593866643103616, 'p': 1.9331607395481716e-120}}]",297813,0.21255967271890078,6.029840815973143,1.7994117333583788e-82,316074,0.2321856494363517,5.593866643103616,1.9331607395481716e-120,155728,0.22727472056032738,5.648597614419287,9.010505695498816e-57,160346,0.2369551424826737,5.54020786732937,9.411762075808547e-66
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret1,gt,0.2,-0.5393144842412559,48,1,,,2.0750520110412182e-118,"[{'quantile': 0.1, 'cutpoint': -0.8588557391454485, 'y2025': {'n': 321670, 'mean_atr': 0.24107473754614467, 'sd_atr': 5.569740695945358, 'p': 4.505971550199774e-133}}, {'quantile': 0.3, 'cutpoint': -0.32149726575184057, 'y2025': {'n': 250104, 'mean_atr': 0.2354380330403293, 'sd_atr': 5.570936516359915, 'p': 3.766649335749074e-99}}]",284697,0.20942542028688502,6.011810943501377,4.0741892493391476e-77,286424,0.24273438281939044,5.571033032083019,2.8793131016245795e-120,141056,0.24313615337284125,5.650950933000924,9.75910845154057e-59,145368,0.24234452984495608,5.492393612394039,1.6528487498934413e-63
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma5,lt,0.8,0.6157200575502988,48,1,,,2.6687286612981684e-118,"[{'quantile': 0.7, 'cutpoint': 0.38313822063921316, 'y2025': {'n': 248122, 'mean_atr': 0.2530493402439542, 'sd_atr': 5.618352211425732, 'p': 1.787250375278084e-111}}, {'quantile': 0.9, 'cutpoint': 0.9435343420957318, 'y2025': {'n': 318810, 'mean_atr': 0.23962264306253164, 'sd_atr': 5.620083431084621, 'p': 4.663495481957514e-128}}]",281890,0.22401386885018568,6.059080258410735,8.665484409147084e-86,284193,0.24582571994749663,5.622593375207234,3.713521745708833e-120,139510,0.23364484970348803,5.69831840724955,6.087120845390592e-53,144683,0.2575710750185253,5.548591589904081,8.949385908571886e-70
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,body,lt,0.8,0.47909770960831444,48,1,,,2.8389628791900913e-118,"[{'quantile': 0.7, 'cutpoint': 0.2924147026019928, 'y2025': {'n': 49713, 'mean_atr': 0.4984679716577383, 'sd_atr': 5.201243732869668, 'p': 2.6492902576706633e-101}}, {'quantile': 0.9, 'cutpoint': 0.7582541662738711, 'y2025': {'n': 64229, 'mean_atr': 0.5144621999205471, 'sd_atr': 5.211679494011039, 'p': 3.958332750065895e-138}}]",57111,0.369948499763438,5.5558619352255265,5.15571412006836e-57,56933,0.5085890606009915,5.207188586746733,3.961498389113753e-120,28086,0.4737144921452509,5.101134171970494,1.2975351305006276e-54,28847,0.5425436184284236,5.308278213472775,1.6786122179719608e-67
