candidate_id,feature,tail,side,horizon,outcome_kind,expected_sign,discovery_eligible,discovery_worst_abs_effect,btcusdt_threshold,btcusdt_annual_n,btcusdt_annual_effect,btcusdt_h1_n,btcusdt_h1_effect,btcusdt_h2_n,btcusdt_h2_effect,ethusdt_threshold,ethusdt_annual_n,ethusdt_annual_effect,ethusdt_h1_n,ethusdt_h1_effect,ethusdt_h2_n,ethusdt_h2_effect
oi_change_15m_pct|LOW_1P|2h|excursion_bias_atr,oi_change_15m_pct,LOW_1P,LOW,2h,excursion_bias_atr,-1,True,0.07245096327148076,-1.3201893063919998,1054,-0.07245096327148076,575,-0.04186008153233437,479,-0.10930710073987032,-1.1352306397279999,1054,-0.15820220735788634,563,-0.05774959558444001,491,-0.28035126704221913
oi_change_15m_pct|LOW_1P|2h|up_first_touch,oi_change_15m_pct,LOW_1P,LOW,2h,up_first_touch,0,False,0.015776206776316803,-1.3201893063919998,1034,0.033023137548383596,562,0.016793639559376405,472,0.05260805451704803,-1.1352306397279999,1043,-0.015776206776316803,557,-0.023398448061097532,486,-0.006953782572034051
oi_change_15m_pct|LOW_1P|4h|return_atr,oi_change_15m_pct,LOW_1P,LOW,4h,return_atr,0,False,0.2068191124831833,-1.3201893063919998,1054,0.22862121944018185,575,0.37702808528871773,479,0.04109951273930054,-1.1352306397279999,1054,0.2068191124831833,563,0.3767265222001941,491,-0.005941493069281253
oi_change_15m_pct|LOW_1P|4h|excursion_bias_atr,oi_change_15m_pct,LOW_1P,LOW,4h,excursion_bias_atr,0,False,0.019302489637587836,-1.3201893063919998,1054,0.019302489637587836,575,0.09903423769470845,479,-0.0817686525225958,-1.1352306397279999,1054,-0.07100465215963375,563,-0.012730248767708285,491,-0.15362496257707992
oi_change_15m_pct|LOW_1P|4h|up_first_touch,oi_change_15m_pct,LOW_1P,LOW,4h,up_first_touch,0,False,0.016481211951909658,-1.3201893063919998,1041,0.03138534424789058,567,0.01410728150366497,474,0.052334076547980946,-1.1352306397279999,1046,-0.016481211951909658,558,-0.02432000490564673,488,-0.007400789541927633
oi_change_15m_pct|LOW_2P|15m|return_atr,oi_change_15m_pct,LOW_2P,LOW,15m,return_atr,0,False,0.00024430125113919683,-0.959308146068,2108,-0.00024430125113919683,1123,0.0041041203947809884,985,-0.005843294941946381,-0.82235387765,2108,0.02179445302503328,1086,0.03439346893573794,1022,0.007896018240765402
oi_change_15m_pct|LOW_2P|15m|excursion_bias_atr,oi_change_15m_pct,LOW_2P,LOW,15m,excursion_bias_atr,-1,True,0.08635491061564513,-0.959308146068,2108,-0.08717073207887176,1123,-0.044043401294126996,985,-0.13471089169622938,-0.82235387765,2108,-0.08635491061564513,1086,-0.10236805042970766,1022,-0.06909709192515778
oi_change_15m_pct|LOW_2P|15m|up_first_touch,oi_change_15m_pct,LOW_2P,LOW,15m,up_first_touch,0,False,0.0029569462809316827,-0.959308146068,1468,0.0029569462809316827,795,-0.003137327487477304,673,0.01031294687738682,-0.82235387765,1401,-0.015014809613809021,727,-0.008942824972051788,674,-0.02156301193680704
oi_change_15m_pct|LOW_2P|30m|return_atr,oi_change_15m_pct,LOW_2P,LOW,30m,return_atr,0,False,0.01809213603086439,-0.959308146068,2108,-0.01809213603086439,1123,-0.027615940603936438,985,-0.008511530529603205,-0.82235387765,2108,0.04043760613235581,1086,0.03871810791841987,1022,0.04120972870890453
oi_change_15m_pct|LOW_2P|30m|excursion_bias_atr,oi_change_15m_pct,LOW_2P,LOW,30m,excursion_bias_atr,-1,True,0.08642926767063167,-0.959308146068,2108,-0.13466301190320795,1123,-0.11974330464520933,985,-0.1498486634600351,-0.82235387765,2108,-0.08642926767063167,1086,-0.08530876297644092,1022,-0.08774901624866711
oi_change_15m_pct|LOW_2P|30m|up_first_touch,oi_change_15m_pct,LOW_2P,LOW,30m,up_first_touch,0,False,0.0021401990602202825,-0.959308146068,1863,0.008233487634236702,999,0.0013780796503309323,864,0.01629726687691918,-0.82235387765,1819,0.0021401990602202825,952,-0.0020133053221289,867,0.006826833224116813
oi_change_15m_pct|LOW_2P|1h|return_atr,oi_change_15m_pct,LOW_2P,LOW,1h,return_atr,0,False,0.003885314473779926,-0.959308146068,2108,-0.003885314473779926,1123,0.04417755802384411,985,-0.060839072448086534,-0.82235387765,2108,0.027667587631198906,1086,0.042308884655061656,1022,0.010061071410045992
oi_change_15m_pct|LOW_2P|1h|excursion_bias_atr,oi_change_15m_pct,LOW_2P,LOW,1h,excursion_bias_atr,-1,True,0.18596139196359301,-0.959308146068,2108,-0.18596139196359301,1123,-0.1307936732123064,985,-0.24695696480862284,-0.82235387765,2108,-0.19769347116413838,1086,-0.2266683398914962,1022,-0.1679690100380421
oi_change_15m_pct|LOW_2P|1h|up_first_touch,oi_change_15m_pct,LOW_2P,LOW,1h,up_first_touch,0,False,0.0014216293183698103,-0.959308146068,2023,0.013736066987442397,1075,0.012645162821738276,948,0.015147744767458005,-0.82235387765,2013,0.0014216293183698103,1036,-0.003859374713478414,977,0.007034147294381732
oi_change_15m_pct|LOW_2P|2h|return_atr,oi_change_15m_pct,LOW_2P,LOW,2h,return_atr,0,False,0.05400657314187566,-0.959308146068,2108,-0.05400657314187566,1123,-0.018815098306962735,985,-0.09830447091450482,-0.82235387765,2108,0.11250147808763616,1086,0.04724437106814859,1022,0.17757226061420706
oi_change_15m_pct|LOW_2P|2h|excursion_bias_atr,oi_change_15m_pct,LOW_2P,LOW,2h,excursion_bias_atr,0,False,0.10412222511601557,-0.959308146068,2108,-0.23510094604237647,1123,-0.13399601789735538,985,-0.35046676134059085,-0.82235387765,2108,-0.10412222511601557,1086,-0.20942157182175894,1022,0.004525240450293094
oi_change_15m_pct|LOW_2P|2h|up_first_touch,oi_change_15m_pct,LOW_2P,LOW,2h,up_first_touch,0,False,0.001248314605324763,-0.959308146068,2075,0.011958142558753937,1104,0.01158450035673575,971,0.012574191122679157,-0.82235387765,2091,0.001248314605324763,1075,-0.0062684743648009356,1016,0.009239795082610969
oi_change_15m_pct|LOW_2P|4h|return_atr,oi_change_15m_pct,LOW_2P,LOW,4h,return_atr,0,False,0.002187006143846093,-0.959308146068,2108,0.002187006143846093,1123,0.12116586810075602,985,-0.140149169755864,-0.82235387765,2108,0.2641135894245064,1086,0.31782675350493117,1022,0.19870566565869469
oi_change_15m_pct|LOW_2P|4h|excursion_bias_atr,oi_change_15m_pct,LOW_2P,LOW,4h,excursion_bias_atr,0,False,0.06435551294392783,-0.959308146068,2108,-0.29552625314956554,1123,-0.204007858072282,985,-0.403691629571058,-0.82235387765,2108,0.06435551294392783,1086,-0.03595837593076012,1022,0.16361289876813057
oi_change_15m_pct|LOW_2P|4h|up_first_touch,oi_change_15m_pct,LOW_2P,LOW,4h,up_first_touch,0,False,0.0004956036938594255,-0.959308146068,2088,0.010231115886566944,1109,0.01026824129552345,979,0.010383494062623844,-0.82235387765,2097,0.0004956036938594255,1078,-0.007705538982425042,1019,0.009223914845208514
oi_change_15m_pct|HIGH_2P|15m|return_atr,oi_change_15m_pct,HIGH_2P,HIGH,15m,return_atr,0,False,0.0246839338290376,0.8589583432,2108,0.0246839338290376,1123,0.0022708354094381107,985,0.04959578991851339,0.8258828144279999,2108,-0.05572671517195957,1157,-0.04658949065880529,951,-0.0684201623833888
oi_change_15m_pct|HIGH_2P|15m|excursion_bias_atr,oi_change_15m_pct,HIGH_2P,HIGH,15m,excursion_bias_atr,0,False,0.005658378384682507,0.8589583432,2108,-0.005658378384682507,1123,-0.04451608072470713,985,0.040272723113813476,0.8258828144279999,2108,-0.02863823016409444,1157,-0.023053882256249658,951,-0.03468489418360609
