family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q
extension_reversion,ret3_atr,5,5.0,6,move_ge_1atr,2072,65064,-0.22230425213641736,0.5612934362934363,0.7835976884298537,1.8267628104061193e-126,1.264681945665775e-125
extension_reversion,ret12_atr,1,,6,move_ge_1atr,12046,55090,0.13641680088371844,0.8886767391665283,0.7522599382828099,1.132791027458538e-232,8.495932705939035e-232
extension_reversion,ret12_atr,1,0.0,6,move_ge_1atr,1038,66098,0.14653068710785078,0.9210019267822736,0.7744712396744228,2.3531883931998684e-29,3.7819099176426457e-29
extension_reversion,ret12_atr,1,1.0,6,move_ge_1atr,2499,64637,0.09141173990520757,0.8647458983593438,0.7733341584541362,4.91774092150082e-27,7.764854086580243e-27
extension_reversion,ret12_atr,1,2.0,6,move_ge_1atr,2836,64300,0.1767817244185511,0.9460507757404796,0.7692690513219285,1.8382078332591683e-108,8.707300262806586e-108
extension_reversion,ret12_atr,1,3.0,6,move_ge_1atr,2302,64834,0.1700136982861289,0.9409209383145091,0.7709072400283802,1.4311022800357343e-82,4.599971614400575e-82
extension_reversion,ret12_atr,1,4.0,6,move_ge_1atr,1696,65440,0.06935490381510356,0.8443396226415094,0.7749847188264058,1.2740454985240662e-11,1.4156061094711846e-11
extension_reversion,ret12_atr,2,,6,move_ge_1atr,12125,55011,0.09049322206786392,0.8508865979381444,0.7603933758702804,4.8924466117162437e-104,2.096762833592676e-103
extension_reversion,ret12_atr,2,0.0,6,move_ge_1atr,1344,65792,0.09191883222160457,0.8668154761904762,0.7748966439688716,1.1410962415061041e-15,1.5328158467992443e-15
extension_reversion,ret12_atr,2,1.0,6,move_ge_1atr,2488,64648,0.07574886866935304,0.8496784565916399,0.7739295879222868,5.41641939280368e-19,8.124629089205519e-19
extension_reversion,ret12_atr,2,2.0,6,move_ge_1atr,2209,64927,0.14941066626604504,0.9212313263920326,0.7718206601259876,9.215569675019737e-62,1.8431139350039474e-61
extension_reversion,ret12_atr,2,3.0,6,move_ge_1atr,2141,64995,0.14715263370059828,0.919196637085474,0.7720440033848758,3.113475673009351e-58,5.9619746929966294e-58
extension_reversion,ret12_atr,3,,6,move_ge_1atr,12140,54996,0.07938004896686812,0.8417627677100494,0.7623827187431813,1.432194185590368e-80,4.2965825567711045e-80
extension_reversion,ret12_atr,3,0.0,6,move_ge_1atr,1362,65774,0.06676153608714963,0.842143906020558,0.7753823699334084,4.734688037797286e-09,4.897953142548916e-09
extension_reversion,ret12_atr,3,1.0,6,move_ge_1atr,2376,64760,0.07350782895872454,0.8476430976430976,0.7741352686843731,2.898372947911997e-17,4.207315569549673e-17
extension_reversion,ret12_atr,3,2.0,6,move_ge_1atr,2221,64915,0.15034408414730538,0.9221071589374156,0.7717630747901102,7.852657744746604e-63,1.6435795279702194e-62
extension_reversion,ret12_atr,3,3.0,6,move_ge_1atr,2229,64907,0.14322716334527374,0.9152086137281292,0.7719814503828555,2.1959710542825344e-57,4.1174457267797524e-57
extension_reversion,ret12_atr,3,5.0,6,move_ge_1atr,2291,64845,-0.06485115649819218,0.7140986468790921,0.7789498033772843,2.3777078922985524e-13,2.972134865373191e-13
extension_reversion,ret12_atr,4,,6,move_ge_1atr,12115,55021,0.08790937985986258,0.8487825010317788,0.7608731211719162,3.15254981977867e-98,1.2336064512177405e-97
extension_reversion,ret12_atr,4,0.0,6,move_ge_1atr,1173,65963,0.11009733310540326,0.8849104859335039,0.7748131528281006,2.8238083326743564e-19,4.3075042362829167e-19
extension_reversion,ret12_atr,4,1.0,6,move_ge_1atr,2394,64742,0.056523577538163394,0.8312447786131997,0.7747212010750363,6.951014375037979e-11,7.447515401826406e-11
extension_reversion,ret12_atr,4,2.0,6,move_ge_1atr,2358,64778,0.16150572434630328,0.9325699745547074,0.7710642502084041,2.0999628311182072e-76,5.72717135759511e-76
extension_reversion,ret12_atr,4,3.0,6,move_ge_1atr,2357,64779,0.15751623467965092,0.9287229529062367,0.7712067182265858,9.72511235646026e-73,2.431278089115065e-72
extension_reversion,ret12_atr,4,5.0,6,move_ge_1atr,2080,65056,-0.06629058042302016,0.7125,0.7787905804230202,8.890639455310301e-13,1.0528388828656937e-12
extension_reversion,ret12_atr,5,,6,move_ge_1atr,18710,48426,-0.28970201284374375,0.5677712453233565,0.8574732581671003,0.0,0.0
extension_reversion,ret12_atr,5,0.0,6,move_ge_1atr,4407,62729,-0.5945241061529317,0.22123893805309736,0.8157630442060291,0.0,0.0
extension_reversion,ret12_atr,5,1.0,6,move_ge_1atr,2612,64524,0.059020431207239654,0.8334609494640123,0.7744405182567726,1.2375731941448608e-12,1.4465141230264608e-12
extension_reversion,ret12_atr,5,2.0,6,move_ge_1atr,2808,64328,0.17577166841872727,0.9451566951566952,0.7693850267379679,2.9663909761877996e-106,1.3348759392845098e-105
extension_reversion,ret12_atr,5,4.0,6,move_ge_1atr,3971,63165,-0.471457363757901,0.33316544950893984,0.8046228132668408,0.0,0.0
