n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details
1401,56213,-0.1645476253731432,-0.07769587748696331,0.08685174788617989,0.005748531878278812,lower_wick_atr:Q5:H4,feature_quintile_x_server_4h_block,lower_wick_atr,5,4.0,12,mean_fwd_ret_atr,0.04618765680129499,1593,55953,-0.2505098026418496,8.541112017869177e-05,0.0004953844970364123,4,"{'1': {'effect': -0.4583616482460998, 'n_state': 341, 'same_sign': True}, '2': {'effect': -0.1953659778915498, 'n_state': 376, 'same_sign': True}, '3': {'effect': -0.03328569609122209, 'n_state': 375, 'same_sign': True}, '4': {'effect': -0.29651688982348007, 'n_state': 501, 'same_sign': True}}"
1176,56438,-0.2793479558092965,-0.19079554536047627,0.0885524104488202,4.338345888410692e-05,atr_slope3:Q4:H4,feature_quintile_x_server_4h_block,atr_slope3,4,4.0,12,mean_fwd_ret_atr,0.0025378988312669166,1246,56300,-0.22026467871101574,0.0026199008947263257,0.009497140743382931,3,"{'1': {'effect': -0.4765528158333269, 'n_state': 272, 'same_sign': True}, '2': {'effect': -0.13586873723732423, 'n_state': 305, 'same_sign': True}, '3': {'effect': 0.010446885867832476, 'n_state': 272, 'same_sign': False}, '4': {'effect': -0.2564428161828336, 'n_state': 397, 'same_sign': True}}"
555,57059,-0.4139919645134043,-0.32715350650195685,0.08683845801144746,0.00015801471023929128,atr_slope12:Q1:H3,feature_quintile_x_server_4h_block,atr_slope12,1,3.0,12,mean_fwd_ret_atr,0.004286149015240776,906,56640,-0.21156603381653022,0.00980395028780334,0.028431455834629686,3,"{'1': {'effect': -0.20780159443902851, 'n_state': 183, 'same_sign': True}, '2': {'effect': 0.16064471707156336, 'n_state': 253, 'same_sign': False}, '3': {'effect': -0.4331865480101962, 'n_state': 208, 'same_sign': True}, '4': {'effect': -0.3889524920893528, 'n_state': 262, 'same_sign': True}}"
3172,54442,-0.1301348497258894,-0.04011969502569299,0.0900151547001964,0.0020181532335576497,atr_slope12:Q5:H4,feature_quintile_x_server_4h_block,atr_slope12,5,4.0,12,mean_fwd_ret_atr,0.0218969625841005,3194,54352,-0.1335120192256274,0.0019595032978311977,0.008117942233872103,3,"{'1': {'effect': -0.09041295160919946, 'n_state': 686, 'same_sign': True}, '2': {'effect': 0.10458703214259203, 'n_state': 788, 'same_sign': False}, '3': {'effect': -0.055437500364956, 'n_state': 796, 'same_sign': True}, '4': {'effect': -0.41714488200342187, 'n_state': 924, 'same_sign': True}}"
1316,56298,-0.20149725980560848,-0.11404428355902302,0.08745297624658546,0.000677601058371364,dist_high24_atr:Q1:H4,feature_quintile_x_server_4h_block,dist_high24_atr,1,4.0,12,mean_fwd_ret_atr,0.009189964354161624,1398,56148,-0.19002119776115006,0.001430376560515724,0.006913486709159333,3,"{'1': {'effect': -0.47577093890752264, 'n_state': 264, 'same_sign': True}, '2': {'effect': -0.38527734796484825, 'n_state': 342, 'same_sign': True}, '3': {'effect': 0.284093630156892, 'n_state': 391, 'same_sign': False}, '4': {'effect': -0.2850608176910531, 'n_state': 401, 'same_sign': True}}"
11588,52377,0.12787249821761348,0.9765274421815672,0.8486549439639537,6.959344577981849e-304,ret1_atr:Q1,feature_quintile,ret1_atr,1,,12,move_ge_1atr,5.772162267620239e-303,10914,52890,0.12906357765777943,6.711789162369677e-297,5.678173631364746e-296,4,"{'1': {'effect': 0.11326736061674636, 'n_state': 2619, 'same_sign': True}, '2': {'effect': 0.11361685723429638, 'n_state': 2700, 'same_sign': True}, '3': {'effect': 0.10604880542341166, 'n_state': 2780, 'same_sign': True}, '4': {'effect': 0.11425090282855943, 'n_state': 2815, 'same_sign': True}}"
1180,62785,0.12195466638231367,0.9915254237288136,0.8695707573464999,2.1463291313408246e-35,ret1_atr:Q1:H0,feature_quintile_x_server_4h_block,ret1_atr,1,0.0,12,move_ge_1atr,3.152420911656836e-35,1088,62716,0.11831557197150178,3.779375426545623e-31,5.22443073669542e-31,4,"{'1': {'effect': 0.11112579290230484, 'n_state': 299, 'same_sign': True}, '2': {'effect': 0.12390105643352556, 'n_state': 255, 'same_sign': True}, '3': {'effect': 0.12024923455518355, 'n_state': 264, 'same_sign': True}, '4': {'effect': 0.11299076959668142, 'n_state': 270, 'same_sign': True}}"
2375,61590,0.102512027755702,0.9705263157894737,0.8680142880337717,1.0878951826367213e-48,ret1_atr:Q1:H1,feature_quintile_x_server_4h_block,ret1_atr,1,1.0,12,move_ge_1atr,1.9015688522947652e-48,2223,61581,0.10582325318500774,5.991400470924486e-49,1.0784520847664074e-48,4,"{'1': {'effect': 0.10988195309739446, 'n_state': 544, 'same_sign': True}, '2': {'effect': 0.10266173648222632, 'n_state': 548, 'same_sign': True}, '3': {'effect': 0.09643841723162372, 'n_state': 567, 'same_sign': True}, '4': {'effect': 0.10341892419287557, 'n_state': 564, 'same_sign': True}}"
2846,61119,0.12752896360597976,0.9936753338018272,0.8661463701958474,4.5937939183427025e-88,ret1_atr:Q1:H2,feature_quintile_x_server_4h_block,ret1_atr,1,2.0,12,move_ge_1atr,1.518105333952315e-87,2599,61205,0.1295254384977551,7.457949383226536e-84,2.4455136349649807e-83,4,"{'1': {'effect': 0.12692015652086952, 'n_state': 614, 'same_sign': True}, '2': {'effect': 0.1255697030746199, 'n_state': 656, 'same_sign': True}, '3': {'effect': 0.12603544547636514, 'n_state': 731, 'same_sign': True}, '4': {'effect': 0.12346791512638455, 'n_state': 598, 'same_sign': True}}"
2307,61658,0.1253308534431079,0.9926311226701344,0.8673002692270265,5.978489567626137e-70,ret1_atr:Q1:H3,feature_quintile_x_server_4h_block,ret1_atr,1,3.0,12,move_ge_1atr,1.5514730595741448e-69,2187,61617,0.12285067410426631,2.3924778280503166e-64,5.530153668116306e-64,4,"{'1': {'effect': 0.11903749284457421, 'n_state': 538, 'same_sign': True}, '2': {'effect': 0.11886112395333781, 'n_state': 529, 'same_sign': True}, '3': {'effect': 0.12251748421019848, 'n_state': 517, 'same_sign': True}, '4': {'effect': 0.11849708593785246, 'n_state': 603, 'same_sign': True}}"
1486,62479,0.0905798722529585,0.9602960969044414,0.8697162246514829,5.534969736385844e-25,ret1_atr:Q1:H4,feature_quintile_x_server_4h_block,ret1_atr,1,4.0,12,move_ge_1atr,7.052084935214494e-25,1460,62344,0.09315776012543753,4.786644121037397e-26,6.268577285445259e-26,4,"{'1': {'effect': 0.09970248409047955, 'n_state': 320, 'same_sign': True}, '2': {'effect': 0.08849536522166612, 'n_state': 356, 'same_sign': True}, '3': {'effect': 0.06987373313996048, 'n_state': 363, 'same_sign': True}, '4': {'effect': 0.10665350334277801, 'n_state': 421, 'same_sign': True}}"
1394,62571,0.05916763205492104,0.9296987087517934,0.8705310766968724,6.321075542160778e-11,ret1_atr:Q1:H5,feature_quintile_x_server_4h_block,ret1_atr,1,5.0,12,move_ge_1atr,6.505632492296858e-11,1357,62447,0.07437725909330872,4.2370933383374583e-16,4.67960961388184e-16,4,"{'1': {'effect': 0.0651377952755906, 'n_state': 304, 'same_sign': True}, '2': {'effect': 0.08849536522166612, 'n_state': 356, 'same_sign': True}, '3': {'effect': 0.050672801184886485, 'n_state': 338, 'same_sign': True}, '4': {'effect': 0.08602876046214658, 'n_state': 359, 'same_sign': True}}"
11496,52469,0.1141635751702702,0.9654662491301322,0.851302673959862,3.63678732657124e-241,ret1_atr:Q2,feature_quintile,ret1_atr,2,,12,move_ge_1atr,2.26229564579358e-240,11673,52131,0.11421263774428336,1.7629057085673105e-245,1.0652987353199605e-244,4,"{'1': {'effect': 0.10254637223941587, 'n_state': 2741, 'same_sign': True}, '2': {'effect': 0.09339086913818861, 'n_state': 2930, 'same_sign': True}, '3': {'effect': 0.0959041739208919, 'n_state': 3005, 'same_sign': True}, '4': {'effect': 0.09964212901374736, 'n_state': 2997, 'same_sign': True}}"
1145,62820,0.0958338025466815,0.965938864628821,0.8701050620821394,7.020072448147537e-22,ret1_atr:Q2:H0,feature_quintile_x_server_4h_block,ret1_atr,2,0.0,12,move_ge_1atr,8.460087309306007e-22,1222,62582,0.09644129880320418,1.2908767829671739e-23,1.6202993447926247e-23,4,"{'1': {'effect': 0.08389208615735311, 'n_state': 274, 'same_sign': True}, '2': {'effect': 0.08905042589749401, 'n_state': 310, 'same_sign': True}, '3': {'effect': 0.10977001282701604, 'n_state': 331, 'same_sign': True}, '4': {'effect': 0.09521227477006655, 'n_state': 307, 'same_sign': True}}"
2547,61418,0.10160081675545374,0.9693757361601885,0.8677749194047347,4.654133498953823e-51,ret1_atr:Q2:H1,feature_quintile_x_server_4h_block,ret1_atr,2,1.0,12,move_ge_1atr,8.413241325031911e-51,2575,61229,0.0958561960692843,2.3592831770505848e-46,4.090068786444252e-46,4,"{'1': {'effect': 0.10418689488802602, 'n_state': 621, 'same_sign': True}, '2': {'effect': 0.07540128839717442, 'n_state': 664, 'same_sign': True}, '3': {'effect': 0.089841647827553, 'n_state': 651, 'same_sign': True}, '4': {'effect': 0.10332310228557817, 'n_state': 639, 'same_sign': True}}"
2354,61611,0.12646129006274975,0.9936278674596432,0.8671665773968934,1.5290670449474062e-72,ret1_atr:Q2:H2,feature_quintile_x_server_4h_block,ret1_atr,2,2.0,12,move_ge_1atr,4.172873290404857e-72,2390,61414,0.11880705924384782,1.6222461324552168e-65,3.96653245103212e-65,4,"{'1': {'effect': 0.12154959075412186, 'n_state': 581, 'same_sign': True}, '2': {'effect': 0.1048992321862674, 'n_state': 598, 'same_sign': True}, '3': {'effect': 0.12497545498866436, 'n_state': 575, 'same_sign': True}, '4': {'effect': 0.11113968620366643, 'n_state': 636, 'same_sign': True}}"
1984,61981,0.12395981390759192,0.9919354838709677,0.8679756699633758,1.9366061708120783e-59,ret1_atr:Q2:H3,feature_quintile_x_server_4h_block,ret1_atr,2,3.0,12,move_ge_1atr,3.9383865877572553e-59,2145,61659,0.11583710407239822,2.209932251953736e-56,4.494237223925145e-56,4,"{'1': {'effect': 0.11734258343382886, 'n_state': 546, 'same_sign': True}, '2': {'effect': 0.12432151901697808, 'n_state': 502, 'same_sign': True}, '3': {'effect': 0.10241635962072759, 'n_state': 543, 'same_sign': True}, '4': {'effect': 0.10841317903568737, 'n_state': 554, 'same_sign': True}}"
1654,62311,0.08130978405178513,0.9510278113663845,0.8697180273145994,1.617203269778598e-22,ret1_atr:Q2:H4,feature_quintile_x_server_4h_block,ret1_atr,2,4.0,12,move_ge_1atr,1.9885958811521715e-22,1601,62203,0.07166151992745484,2.008420139247448e-17,2.2715553981328085e-17,4,"{'1': {'effect': 0.07729056979960947, 'n_state': 337, 'same_sign': True}, '2': {'effect': 0.06630127537829589, 'n_state': 423, 'same_sign': True}, '3': {'effect': 0.05432605095039045, 'n_state': 409, 'same_sign': True}, '4': {'effect': 0.08391411909921664, 'n_state': 432, 'same_sign': True}}"
11439,52526,0.10648450125684183,0.959262173266894,0.8527776720100522,2.7842546771954047e-209,ret1_atr:Q3,feature_quintile,ret1_atr,3,,12,move_ge_1atr,1.2663868047888777e-208,12225,51579,0.10883485776836221,4.2122893738747406e-231,2.227248006436269e-230,4,"{'1': {'effect': 0.09667436477013391, 'n_state': 2985, 'same_sign': True}, '2': {'effect': 0.08200216812856354, 'n_state': 2952, 'same_sign': True}, '3': {'effect': 0.08689030021316024, 'n_state': 3193, 'same_sign': True}, '4': {'effect': 0.10393621458185909, 'n_state': 3095, 'same_sign': True}}"
1272,62693,0.0914765518544145,0.9614779874213837,0.8700014355669692,4.370676887001394e-22,ret1_atr:Q3:H0,feature_quintile_x_server_4h_block,ret1_atr,3,0.0,12,move_ge_1atr,5.297410668199398e-22,1304,62500,0.08301173006134976,5.566502956063133e-19,6.468765797842596e-19,4,"{'1': {'effect': 0.05799441417415263, 'n_state': 316, 'same_sign': True}, '2': {'effect': 0.062374993448545135, 'n_state': 337, 'same_sign': True}, '3': {'effect': 0.08623991561024802, 'n_state': 337, 'same_sign': True}, '4': {'effect': 0.12155623083227907, 'n_state': 314, 'same_sign': True}}"
2465,61500,0.10124965781097972,0.9691683569979715,0.8679186991869918,3.3118342852703378e-49,ret1_atr:Q3:H1,feature_quintile_x_server_4h_block,ret1_atr,3,1.0,12,move_ge_1atr,5.837107927788971e-49,2816,60988,0.08491019283972412,7.129098986858223e-40,1.1210441901267764e-39,4,"{'1': {'effect': 0.10080722795909969, 'n_state': 723, 'same_sign': True}, '2': {'effect': 0.06100568197246592, 'n_state': 672, 'same_sign': True}, '3': {'effect': 0.07513170706136241, 'n_state': 735, 'same_sign': True}, '4': {'effect': 0.09039850113679437, 'n_state': 686, 'same_sign': True}}"
2111,61854,0.12275655404483377,0.9905258171482709,0.8677692631034372,8.064500796150008e-62,ret1_atr:Q3:H2,feature_quintile_x_server_4h_block,ret1_atr,3,2.0,12,move_ge_1atr,1.7675045786380586e-61,2342,61462,0.11976807314599913,2.66605957590524e-65,6.444246860616666e-65,4,"{'1': {'effect': 0.12318705143540676, 'n_state': 572, 'same_sign': True}, '2': {'effect': 0.10045654878640264, 'n_state': 576, 'same_sign': True}, '3': {'effect': 0.12326467894701254, 'n_state': 579, 'same_sign': True}, '4': {'effect': 0.1187156301131449, 'n_state': 615, 'same_sign': True}}"
2033,61932,0.12121045982266576,0.9891785538612887,0.867968094038623,3.1523282184174103e-58,ret1_atr:Q3:H3,feature_quintile_x_server_4h_block,ret1_atr,3,3.0,12,move_ge_1atr,6.173309427734095e-58,2112,61692,0.11650591575156355,3.408748928435088e-56,6.801418852490766e-56,4,"{'1': {'effect': 0.11678867118067027, 'n_state': 522, 'same_sign': True}, '2': {'effect': 0.10539970137253774, 'n_state': 484, 'same_sign': True}, '3': {'effect': 0.11176838020365099, 'n_state': 545, 'same_sign': True}, '4': {'effect': 0.11946518821681007, 'n_state': 561, 'same_sign': True}}"
1647,62318,0.06488351760959365,0.9350333940497875,0.8701498764401938,7.551621792941291e-15,ret1_atr:Q3:H4,feature_quintile_x_server_4h_block,ret1_atr,3,4.0,12,move_ge_1atr,8.128081471791772e-15,1707,62097,0.06822717663812605,7.270500582198272e-17,8.157617364111058e-17,4,"{'1': {'effect': 0.08527678896091262, 'n_state': 376, 'same_sign': True}, '2': {'effect': 0.07006621769824051, 'n_state': 433, 'same_sign': True}, '3': {'effect': 0.04504348924300172, 'n_state': 460, 'same_sign': True}, '4': {'effect': 0.07073539718590716, 'n_state': 438, 'same_sign': True}}"
11568,52397,0.11352753987662711,0.9648167358229599,0.8512891959463328,1.1553555921675874e-239,ret1_atr:Q4,feature_quintile,ret1_atr,4,,12,move_ge_1atr,6.883315711082951e-239,11572,52232,0.11046235818741001,3.146749119475688e-228,1.6232620457783121e-227,4,"{'1': {'effect': 0.09914734175223017, 'n_state': 2716, 'same_sign': True}, '2': {'effect': 0.09149149552912939, 'n_state': 2923, 'same_sign': True}, '3': {'effect': 0.0890483249059405, 'n_state': 2927, 'same_sign': True}, '4': {'effect': 0.09940945767270026, 'n_state': 3006, 'same_sign': True}}"
1188,62777,0.10144402969004329,0.9713804713804713,0.869936441690428,3.693991347444711e-25,ret1_atr:Q4:H0,feature_quintile_x_server_4h_block,ret1_atr,4,0.0,12,move_ge_1atr,4.7207200603296455e-25,1210,62594,0.10283128554818843,2.1951778928412913e-26,2.8927110550525426e-26,4,"{'1': {'effect': 0.08158875430659973, 'n_state': 282, 'same_sign': True}, '2': {'effect': 0.10308147587906047, 'n_state': 323, 'same_sign': True}, '3': {'effect': 0.10823870321066154, 'n_state': 306, 'same_sign': True}, '4': {'effect': 0.11112579290230484, 'n_state': 299, 'same_sign': True}}"
2454,61511,0.09812154906808501,0.9661776691116545,0.8680561200435695,3.94986564202932e-46,ret1_atr:Q4:H1,feature_quintile_x_server_4h_block,ret1_atr,4,1.0,12,move_ge_1atr,6.526535806946884e-46,2459,61345,0.09098020976237864,3.4078872338576555e-40,5.399012359257634e-40,4,"{'1': {'effect': 0.09249003990295979, 'n_state': 561, 'same_sign': True}, '2': {'effect': 0.06617467781463326, 'n_state': 647, 'same_sign': True}, '3': {'effect': 0.09974085179707748, 'n_state': 630, 'same_sign': True}, '4': {'effect': 0.09605622988694518, 'n_state': 621, 'same_sign': True}}"
2297,61668,0.1239225556238076,0.9912929908576404,0.8673704352338328,3.768219620291154e-68,ret1_atr:Q4:H2,feature_quintile_x_server_4h_block,ret1_atr,4,2.0,12,move_ge_1atr,9.267191275483477e-68,2364,61440,0.12256222900803715,6.768728054878326e-69,1.8007370862978188e-68,4,"{'1': {'effect': 0.1199621624259376, 'n_state': 590, 'same_sign': True}, '2': {'effect': 0.11844123789633565, 'n_state': 600, 'same_sign': True}, '3': {'effect': 0.1174524465357526, 'n_state': 551, 'same_sign': True}, '4': {'effect': 0.12047814016867076, 'n_state': 623, 'same_sign': True}}"
2042,61923,0.12228907459760574,0.990205680705191,0.8679166061075853,1.7556713585269853e-59,ret1_atr:Q4:H3,feature_quintile_x_server_4h_block,ret1_atr,4,3.0,12,move_ge_1atr,3.6050921585287122e-59,2041,61763,0.11685680345178107,9.617009609825039e-55,1.8660527820899044e-54,4,"{'1': {'effect': 0.11485716008656022, 'n_state': 522, 'same_sign': True}, '2': {'effect': 0.1105738394100424, 'n_state': 456, 'same_sign': True}, '3': {'effect': 0.11572585171435512, 'n_state': 481, 'same_sign': True}, '4': {'effect': 0.11462733023575578, 'n_state': 582, 'same_sign': True}}"
1699,62266,0.07302675885968513,0.9429075927015892,0.8698808338419041,6.447858564962049e-19,ret1_atr:Q4:H4,feature_quintile_x_server_4h_block,ret1_atr,4,4.0,12,move_ge_1atr,7.331839174674589e-19,1651,62153,0.05485219291838994,4.1352337909304335e-11,4.245640518358188e-11,4,"{'1': {'effect': 0.05888160709516188, 'n_state': 349, 'same_sign': True}, '2': {'effect': 0.06090160463869787, 'n_state': 419, 'same_sign': True}, '3': {'effect': 0.03610403205162238, 'n_state': 470, 'same_sign': True}, '4': {'effect': 0.062355763260746544, 'n_state': 413, 'same_sign': True}}"
17874,46091,-0.3389848609325763,0.6275595837529372,0.9665444446855135,0.0,ret1_atr:Q5,feature_quintile,ret1_atr,5,,12,move_ge_1atr,0.0,17420,46384,-0.34578180587232854,0.0,0.0,4,"{'1': {'effect': -0.2802549074777657, 'n_state': 4326, 'same_sign': True}, '2': {'effect': -0.2839660097136275, 'n_state': 4310, 'same_sign': True}, '3': {'effect': -0.27458111227347193, 'n_state': 4441, 'same_sign': True}, '4': {'effect': -0.24040653204975448, 'n_state': 4343, 'same_sign': True}}"
4539,59426,-0.6626164004297943,0.2562238378497466,0.918840238279541,0.0,ret1_atr:Q5:H0,feature_quintile_x_server_4h_block,ret1_atr,5,0.0,12,move_ge_1atr,0.0,4446,59358,-0.675476723751155,0.0,0.0,4,"{'1': {'effect': -0.6319424632617682, 'n_state': 1097, 'same_sign': True}, '2': {'effect': -0.6579315830571266, 'n_state': 1076, 'same_sign': True}, '3': {'effect': -0.6380062637992017, 'n_state': 1138, 'same_sign': True}, '4': {'effect': -0.6310345038469722, 'n_state': 1135, 'same_sign': True}}"
2486,61479,0.06639967860095264,0.9356395816572808,0.8692399030563281,2.753397333849696e-22,ret1_atr:Q5:H1,feature_quintile_x_server_4h_block,ret1_atr,5,1.0,12,move_ge_1atr,3.3661476075676923e-22,2309,61495,0.08537596372977607,1.3068195113567614e-33,1.8930981277531168e-33,4,"{'1': {'effect': 0.08812158977684292, 'n_state': 575, 'same_sign': True}, '2': {'effect': 0.09299581248166744, 'n_state': 541, 'same_sign': True}, '3': {'effect': 0.08710039703253769, 'n_state': 585, 'same_sign': True}, '4': {'effect': 0.06545113614785747, 'n_state': 608, 'same_sign': True}}"
2824,61141,0.12372689551986671,0.990084985835694,0.8663580903158273,2.0950519802502935e-82,ret1_atr:Q5:H2,feature_quintile_x_server_4h_block,ret1_atr,5,2.0,12,move_ge_1atr,6.421789765549814e-82,2689,61115,0.12089403296804302,1.1721350217303416e-75,3.5164050651910246e-75,4,"{'1': {'effect': 0.12109712443459908, 'n_state': 667, 'same_sign': True}, '2': {'effect': 0.109740063157577, 'n_state': 642, 'same_sign': True}, '3': {'effect': 0.12327727457976723, 'n_state': 732, 'same_sign': True}, '4': {'effect': 0.11304342216686258, 'n_state': 648, 'same_sign': True}}"
3674,60291,-0.5151839427082046,0.38622754491017963,0.9014114876183842,0.0,ret1_atr:Q5:H4,feature_quintile_x_server_4h_block,ret1_atr,5,4.0,12,move_ge_1atr,0.0,3628,60176,-0.5225627391551486,0.0,0.0,4,"{'1': {'effect': -0.568089143889238, 'n_state': 927, 'same_sign': True}, '2': {'effect': -0.5049890022502094, 'n_state': 907, 'same_sign': True}, '3': {'effect': -0.4985191120002885, 'n_state': 923, 'same_sign': True}, '4': {'effect': -0.42380821489615467, 'n_state': 871, 'same_sign': True}}"
