state,outcome,btcusdt_2024_n,btcusdt_2024_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_n,ethusdt_2024_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_same_sign_both,discovery_half_stable,discovery_sign,discovery_worst_abs_effect,discovery_eligible
mark_index_bps_change_15m|15m|Q3->Q4,up_first_1atr_1h,4572,-0.005916518549246352,2111,-0.015850975897925057,2461,0.0024501781205947815,4612,-0.010330392971461821,1863,-0.006712642059499396,2749,-0.012843581467628262,True,False,-1,0.005916518549246352,False
mark_index_bps_change_15m|15m|Q3->Q5,direction_1h_atr,3654,0.0004888653848208191,1863,-0.06587211453771025,1791,0.06879556351240534,3593,-0.026955987201925186,1860,-0.009157360902748109,1733,-0.04839239900185656,False,False,,,False
mark_index_bps_change_15m|15m|Q3->Q5,up_first_1atr_1h,3548,0.004022909822658127,1822,-0.010462079411432512,1726,0.01939493345326293,3491,-0.0021010171238169395,1808,0.009805760079974968,1683,-0.014875325523209859,False,False,,,False
mark_index_bps_change_15m|15m|Q4->Q1,direction_1h_atr,4658,0.011377024128594898,2333,0.04056551523433262,2325,-0.018116902826258875,4662,0.007201877571103913,2298,-0.009039472314716343,2364,0.02345375766866589,True,False,1,0.007201877571103913,False
mark_index_bps_change_15m|15m|Q4->Q1,up_first_1atr_1h,4533,0.017063257059543757,2274,0.020078841821963234,2259,0.01405053276324586,4522,0.015687632808257135,2237,0.01399194298137968,2285,0.017345713545557362,True,True,1,0.015687632808257135,True
mark_index_bps_change_15m|15m|Q4->Q2,direction_1h_atr,5105,-0.0002747831836169487,2324,0.004233620964511353,2781,-0.001887518831581149,5189,0.009569844358182276,2117,-0.045739530429529794,3072,0.055970387382572075,False,False,,,False
mark_index_bps_change_15m|15m|Q4->Q2,up_first_1atr_1h,4995,-0.004493441929319331,2270,-0.006764733705256876,2725,-0.0027858525822224145,5066,-0.0016860422004252862,2068,-0.012096680823124983,2998,0.00543609619306995,True,False,-1,0.0016860422004252862,False
mark_index_bps_change_15m|15m|Q4->Q3,direction_1h_atr,4537,0.05382925924766724,2133,0.12080503252903511,2404,-0.004167410203392466,4497,0.03980215711015005,1828,0.06033909883892733,2669,0.03413855624945178,True,False,1,0.03980215711015005,False
mark_index_bps_change_15m|15m|Q4->Q3,up_first_1atr_1h,4437,0.00791003659991979,2086,-2.7137564000523362e-05,2351,0.014832884710906824,4377,0.0061156138199323085,1782,0.006511385657281987,2595,0.005784176673184538,True,False,1,0.0061156138199323085,False
mark_index_bps_change_15m|15m|Q4->Q4,direction_1h_atr,3882,0.0470552873624655,1859,0.11184089308095894,2023,-0.011494626032698872,3878,-0.009983977079072079,1728,-0.031414756175707804,2150,0.012358144885131636,False,False,,,False
mark_index_bps_change_15m|15m|Q4->Q4,up_first_1atr_1h,3784,-0.007164347507201685,1809,-0.011393815413699493,1975,-0.00337579567826235,3770,-0.005183745199877632,1672,-0.0071338385142580285,2098,-0.00366752611376181,True,True,-1,0.005183745199877632,True
mark_index_bps_change_15m|15m|Q4->Q5,direction_1h_atr,2896,-0.04038939188743252,1521,-0.0438774575410062,1375,-0.03818108397255284,2851,-0.03302981199917406,1613,-0.08457234225631277,1238,0.02544467053401734,True,False,-1,0.03302981199917406,False
mark_index_bps_change_15m|15m|Q4->Q5,up_first_1atr_1h,2825,0.0013747271246904447,1478,0.007867493438221962,1347,-0.005618378821299397,2759,-0.005699251240873893,1565,-0.006993202288200551,1194,-0.003939780298572115,False,False,,,False
mark_index_bps_change_15m|15m|Q5->Q1,direction_1h_atr,7867,-0.03478228750530285,4101,0.0004309230181614859,3766,-0.07453564935102353,7859,-0.056042307945400105,4515,-0.07992720216428714,3344,-0.033780774617427504,True,False,-1,0.03478228750530285,False
mark_index_bps_change_15m|15m|Q5->Q1,up_first_1atr_1h,7612,-0.006582341128045122,3968,0.0015398083581223965,3644,-0.015305515418706173,7623,-0.00606075046559762,4374,-0.011861645061427784,3249,0.0018192394848633997,True,False,-1,0.00606075046559762,False
mark_index_bps_change_15m|15m|Q5->Q2,direction_1h_atr,4648,-0.03681414488307934,2292,-0.05172487781031042,2356,-0.022082970915580924,4610,-0.022846258768242683,2327,-0.04365095606160759,2283,-0.002481090308152219,True,True,-1,0.022846258768242683,True
mark_index_bps_change_15m|15m|Q5->Q2,up_first_1atr_1h,4529,-0.0136150828902184,2236,-0.016764497285596258,2293,-0.010558691337588744,4482,-0.0007241739351547261,2266,-0.011941754155081197,2216,0.01075311861234829,True,False,-1,0.0007241739351547261,False
mark_index_bps_change_15m|15m|Q5->Q3,direction_1h_atr,3360,-0.07571750083778736,1752,-0.13198543231036897,1608,-0.015826870173103216,3335,0.030971557514463826,1807,0.048319573212054996,1528,0.0051010144686892325,False,False,,,False
mark_index_bps_change_15m|15m|Q5->Q3,up_first_1atr_1h,3269,-0.014975811726464283,1708,-0.022538650696043938,1561,-0.0065733564758685414,3246,-0.005535780187644668,1758,-0.0014292263788932558,1488,-0.010349517154896737,True,True,-1,0.005535780187644668,True
mark_index_bps_change_15m|15m|Q5->Q4,direction_1h_atr,2779,-0.08390330608181219,1513,-0.1214566812456202,1266,-0.04192402863048046,2703,-0.07869390546620597,1554,-0.058198434647672395,1149,-0.11646459147501148,True,True,-1,0.07869390546620597,True
mark_index_bps_change_15m|15m|Q5->Q4,up_first_1atr_1h,2695,-0.012785221649670497,1465,-0.01291559596864189,1230,-0.012386807307365966,2615,-0.0005319454930241552,1514,0.010772401807333798,1101,-0.01600053822078995,True,False,-1,0.0005319454930241552,False
mark_index_bps_change_15m|15m|Q5->Q5,direction_1h_atr,2422,-0.14512681426145635,1353,-0.1657751099081049,1069,-0.12288633495283685,2570,-0.08390005066156413,1734,-0.045955800426385036,836,-0.19260218362744452,True,True,-1,0.08390005066156413,True
mark_index_bps_change_15m|15m|Q5->Q5,up_first_1atr_1h,2336,-0.022643184137280725,1300,-0.02003820032674114,1036,-0.025592696123010905,2483,-0.0068474723375170354,1679,0.001552124593196591,804,-0.024171536092466972,True,False,-1,0.0068474723375170354,False
mark_index_bps_change_15m|1h|Q1->Q1,direction_1h_atr,4636,0.015032243161251693,2594,-0.0035395845876750737,2042,0.03466557484150363,4554,-0.03468175743683416,2841,-0.0416059368982747,1713,-0.04170778474842921,False,False,,,False
mark_index_bps_change_15m|1h|Q1->Q1,up_first_1atr_1h,4470,0.011562211039085335,2498,0.020621404280021183,1972,0.0004201321210546838,4412,0.0010041051527897027,2754,0.005190992180025666,1658,-0.005817888168036023,True,False,1,0.0010041051527897027,False
mark_index_bps_change_15m|1h|Q1->Q2,direction_1h_atr,3958,0.00035907200371892295,2004,-0.028644792353784608,1954,0.029588577668657474,3904,0.022599562174240927,2028,0.008129449903581325,1876,0.035694698504933564,True,False,1,0.00035907200371892295,False
mark_index_bps_change_15m|1h|Q1->Q2,up_first_1atr_1h,3846,0.001053602775291651,1942,0.004322886578115026,1904,-0.0022421396842191577,3784,0.004894849020657288,1974,0.0033081271348744945,1810,0.006645373833043644,True,False,1,0.001053602775291651,False
mark_index_bps_change_15m|1h|Q1->Q3,direction_1h_atr,3898,0.032830229837647495,2003,0.028053836540390245,1895,0.036920601402546264,3893,-0.0009374862562789611,1970,0.02194439458426154,1923,-0.02536197356094602,False,False,,,False
mark_index_bps_change_15m|1h|Q1->Q3,up_first_1atr_1h,3775,0.006719625442688393,1936,0.004324482445032529,1839,0.00931905086051421,3779,-0.008997365492953324,1906,0.00850049677545911,1873,-0.026797886454909936,False,False,,,False
mark_index_bps_change_15m|1h|Q1->Q4,direction_1h_atr,4039,-0.03739867477056191,2024,-0.028091254893488266,2015,-0.04696709495103224,3979,0.06033718365727442,2090,0.03631824586268725,1889,0.08366286777043147,False,False,,,False
mark_index_bps_change_15m|1h|Q1->Q4,up_first_1atr_1h,3912,-0.008633778584993423,1964,-0.017576975197491573,1948,0.00040763685884159795,3869,0.0034674871695034026,2041,-0.00031665301789046696,1828,0.007717704792822078,False,False,,,False
mark_index_bps_change_15m|1h|Q1->Q5,direction_1h_atr,4545,-0.044235397704573985,2462,-0.11559892365236987,2083,0.03739681070653452,4748,0.007494203960063013,2964,0.07142670028163806,1784,-0.11731651573837373,False,False,,,False
mark_index_bps_change_15m|1h|Q1->Q5,up_first_1atr_1h,4392,0.0012475449592085353,2375,-0.013665730691113598,2017,0.019034727532672546,4577,0.005613755160881362,2860,0.008674037819934088,1717,0.0006497563967468589,True,False,1,0.0012475449592085353,False
mark_index_bps_change_15m|1h|Q2->Q1,direction_1h_atr,3927,0.09810921943688525,1980,0.17341815848038666,1947,0.021128851638600572,3968,-0.014814635444430006,2087,-0.01628258393193534,1881,-0.016520909407210592,False,False,,,False
mark_index_bps_change_15m|1h|Q2->Q1,up_first_1atr_1h,3817,0.01165217709814409,1920,0.02047462018607943,1897,0.0027522012255765116,3870,0.005147374273182459,2039,-0.005226064039951961,1831,0.01672379609422381,True,False,1,0.005147374273182459,False
mark_index_bps_change_15m|1h|Q2->Q2,direction_1h_atr,4303,0.07052891532157918,1932,0.09265069166672012,2371,0.05495079066297454,4215,0.02849061020462584,1804,0.048974607165976076,2411,0.019815147843071153,True,True,1,0.02849061020462584,True
mark_index_bps_change_15m|1h|Q2->Q2,up_first_1atr_1h,4207,0.010338885049430313,1891,0.0024859016949811963,2316,0.01654659342560505,4127,0.015170922483149107,1777,0.02086615071547976,2350,0.010818407805066599,True,True,1,0.010338885049430313,True
mark_index_bps_change_15m|1h|Q2->Q3,direction_1h_atr,4384,0.05990631960872014,2066,0.05372346956752848,2318,0.06678954596617984,4406,0.015783173442033924,1852,0.024621040364028672,2554,0.016664467982052917,True,True,1,0.015783173442033924,True
mark_index_bps_change_15m|1h|Q2->Q3,up_first_1atr_1h,4279,0.00693710523387564,2016,0.004800017011476199,2263,0.008725537267250782,4295,-0.0036348465051397327,1805,-0.006529456746441342,2490,-0.0015886673038797983,False,False,,,False
mark_index_bps_change_15m|1h|Q2->Q4,direction_1h_atr,4343,0.06126447794188346,2021,0.08903944967013953,2322,0.03875669415258692,4478,-0.031886812767723,1844,-0.016396160756733686,2634,-0.03474875111644037,False,False,,,False
mark_index_bps_change_15m|1h|Q2->Q4,up_first_1atr_1h,4242,-0.00422273274771906,1970,-0.00685194495774466,2272,-0.002086795856547252,4366,-0.0010954866405495367,1803,-0.0009957433140733163,2563,-0.0012220036143968938,True,True,-1,0.0010954866405495367,True
mark_index_bps_change_15m|1h|Q2->Q5,direction_1h_atr,4116,-0.109997800859342,2087,-0.13770663560292218,2029,-0.08205557463487323,4006,0.0026499325450425708,2097,-0.008197313930429537,1909,0.01153547569168496,False,False,,,False
mark_index_bps_change_15m|1h|Q2->Q5,up_first_1atr_1h,4001,-0.008758491782972055,2028,-0.001123012950015323,1973,-0.016558573302775548,3894,0.003860162382896104,2034,0.01269415732677931,1860,-0.00577962468177845,False,False,,,False
mark_index_bps_change_15m|1h|Q3->Q1,direction_1h_atr,3926,0.035678205028352755,1978,0.03199406379845661,1948,0.03904586164159813,3762,-0.017940885233477085,1908,-0.022616266331093336,1854,-0.014242187433711745,False,False,,,False
mark_index_bps_change_15m|1h|Q3->Q1,up_first_1atr_1h,3817,0.002220686398641869,1922,-0.007638456470181465,1895,0.01225227285652275,3662,-0.005473190025001073,1855,-0.01377049877554587,1807,0.0030519205039092334,False,False,,,False
mark_index_bps_change_15m|1h|Q3->Q2,direction_1h_atr,4388,0.02684107526001231,2042,0.029926887929153295,2346,0.025821191655725446,4465,0.046893985720960304,1851,0.06634010699085133,2614,0.04088460233356398,True,True,1,0.02684107526001231,True
mark_index_bps_change_15m|1h|Q3->Q2,up_first_1atr_1h,4285,-0.002403837739365089,1992,-0.0007101187697439171,2293,-0.004017042842167917,4361,0.006808977857216902,1804,-0.011247504052827262,2557,0.019492136160270124,False,False,,,False
mark_index_bps_change_15m|1h|Q3->Q3,direction_1h_atr,4564,0.005147858971750657,2080,-0.0591773713905868,2484,0.06114223149585408,4526,-0.00590240485846507,1758,0.013995821262856617,2768,-0.008761762002380323,False,False,,,False
mark_index_bps_change_15m|1h|Q3->Q3,up_first_1atr_1h,4463,0.0011572457289865112,2031,0.005038874248117831,2432,-0.002266326990720713,4414,0.00825540849363915,1720,0.005409279322617422,2694,0.010003357812174651,True,False,1,0.0011572457289865112,False
mark_index_bps_change_15m|1h|Q3->Q4,direction_1h_atr,4343,0.0016442286005187504,2032,-0.0299584208879567,2311,0.030973092591014002,4424,-0.021569299485266348,1791,-0.023415673853676267,2633,-0.0117816214069412,False,False,,,False
mark_index_bps_change_15m|1h|Q3->Q4,up_first_1atr_1h,4248,-0.015041702053850636,1982,-0.021419089871101915,2266,-0.009598325759708481,4314,-0.00811861028044314,1738,-0.013008709812180608,2576,-0.0048813411046730315,True,True,-1,0.00811861028044314,True
mark_index_bps_change_15m|1h|Q3->Q5,direction_1h_atr,3855,-9.641376973020671e-05,1906,0.035672672015310866,1949,-0.034922618757838884,3899,0.020797198252770547,1981,0.042996650209307465,1918,-0.0033471337248685423,False,False,,,False
mark_index_bps_change_15m|1h|Q3->Q5,up_first_1atr_1h,3753,0.012872125076535401,1859,0.027745554380090465,1894,-0.0017335677232278024,3781,-0.001055747961136111,1923,0.01704837279333299,1858,-0.01978416187635701,False,False,,,False
mark_index_bps_change_15m|1h|Q4->Q1,direction_1h_atr,4020,-0.0784290148483912,2038,-0.10838474010288081,1982,-0.04818093271626626,4083,0.05500658672564482,2108,-0.0031307522698580115,1975,0.11488978953859377,False,False,,,False
mark_index_bps_change_15m|1h|Q4->Q1,up_first_1atr_1h,3920,0.011797338647175526,1995,0.0030560738201645954,1925,0.020914850384535555,3991,0.007512061745058807,2065,0.007491322230438857,1926,0.007550693879170178,True,True,1,0.007512061745058807,True
mark_index_bps_change_15m|1h|Q4->Q2,direction_1h_atr,4359,-0.014473069508212227,2045,0.03015574244668326,2314,-0.05243531084045773,4375,0.060320059782286994,1866,0.03668742405919973,2509,0.08467240528309894,False,False,,,False
mark_index_bps_change_15m|1h|Q4->Q2,up_first_1atr_1h,4247,-0.0017423508335143167,1994,0.009826007681900173,2253,-0.0121031746441419,4262,0.0025188937524579513,1804,-0.007921561702494695,2458,0.010131116632516757,False,False,,,False
mark_index_bps_change_15m|1h|Q4->Q3,direction_1h_atr,4260,0.01257596210313848,1943,0.006195272107660382,2317,0.020040530271027222,4415,0.0027113578011079484,1745,0.10931713587232772,2670,-0.05769317311672341,True,False,1,0.0027113578011079484,False
mark_index_bps_change_15m|1h|Q4->Q3,up_first_1atr_1h,4148,0.00960498629639911,1898,-0.0014607503794281662,2250,0.018767664237349435,4302,0.0034683282913244295,1694,0.008369796606602031,2608,0.00021763767061944161,True,False,1,0.0034683282913244295,False
mark_index_bps_change_15m|1h|Q4->Q4,direction_1h_atr,4393,-0.0019038961402784577,2088,0.04779388018233009,2305,-0.04575538007063575,4265,-0.07967527030454537,1777,-0.0830000484484687,2488,-0.06970912277033342,True,False,-1,0.0019038961402784577,False
mark_index_bps_change_15m|1h|Q4->Q4,up_first_1atr_1h,4292,-0.009501898661913977,2036,0.0008609987060531621,2256,-0.01895574001796968,4146,-0.005982060280342483,1726,-0.00038648450825912173,2420,-0.01002738083569299,True,False,-1,0.005982060280342483,False
mark_index_bps_change_15m|1h|Q4->Q5,direction_1h_atr,4046,-0.018225351646880585,2052,0.029286370168909365,1994,-0.06768479654147652,3938,-0.05982126531788126,2088,-0.09728727786678787,1850,-0.021399143080722584,True,False,-1,0.018225351646880585,False
mark_index_bps_change_15m|1h|Q4->Q5,up_first_1atr_1h,3938,-0.006020159098494626,1996,-0.0032060745366995214,1942,-0.008864330270031251,3813,-0.0052041973595630675,2020,-0.012498848699487086,1793,0.0030411178714002673,True,False,-1,0.0052041973595630675,False
mark_index_bps_change_15m|1h|Q5->Q1,direction_1h_atr,4567,-0.03754714409325131,2498,-0.018123212741958127,2069,-0.06407164111584585,4710,0.04210023934403177,2950,0.03555066460877925,1760,0.034080812327423445,False,False,,,False
mark_index_bps_change_15m|1h|Q5->Q1,up_first_1atr_1h,4407,-0.003853319165302793,2424,0.009170989823043041,1983,-0.019493556135822487,4559,0.011101295670106981,2859,0.021092312095501164,1700,-0.005564570918337619,False,False,,,False
mark_index_bps_change_15m|1h|Q5->Q2,direction_1h_atr,4068,0.06474921385388034,2062,0.018902351512584584,2006,0.11132668262978299,4118,-0.006004488748906613,2140,-0.03337919875332686,1978,0.02104058600787271,False,False,,,False
mark_index_bps_change_15m|1h|Q5->Q2,up_first_1atr_1h,3964,0.004884099082934135,2002,-0.0011870514755922823,1962,0.011118326826544123,4017,-0.005451572451300457,2098,-0.015191181803150156,1919,0.005217086194742149,False,False,,,False
mark_index_bps_change_15m|1h|Q5->Q3,direction_1h_atr,3971,-0.042795824788277925,1946,-0.02809800982379601,2025,-0.056528111346555956,3835,0.016574844807706584,1964,0.06137301008601547,1871,-0.03213178344998605,False,False,,,False
mark_index_bps_change_15m|1h|Q5->Q3,up_first_1atr_1h,3881,-0.005502799650864643,1902,-0.00933610536597107,1979,-0.0018501562106882918,3717,-0.012453091218493084,1905,-0.01853169607871319,1812,-0.0060502221324656436,True,True,-1,0.005502799650864643,True
mark_index_bps_change_15m|1h|Q5->Q4,direction_1h_atr,3958,-0.005064671241509278,2004,0.049395948044036436,1954,-0.061435383192062376,3931,-0.03639530951251746,2081,-0.07054142487291357,1850,-0.0017447955405603486,True,False,-1,0.005064671241509278,False
mark_index_bps_change_15m|1h|Q5->Q4,up_first_1atr_1h,3838,-0.008068982034301841,1941,-0.007268811034940703,1897,-0.00884505760415466,3819,-0.0054505946744091704,2021,0.0026012634888717967,1798,-0.014474470807102902,True,False,-1,0.0054505946744091704,False
mark_index_bps_change_15m|1h|Q5->Q5,direction_1h_atr,4512,-0.08572004207261624,2500,-0.0899710676456061,2012,-0.08400612078349567,4482,-0.06488373890729945,2802,-0.10984344981732896,1680,-0.008665918465440103,True,True,-1,0.06488373890729945,True
