n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details,valid_months,same_sign_months,required_same_sign_months,median_month_effect,minimum_effect,valid_months_pass,month_sign_pass,median_effect_pass,halves_pass,robust_pass,month_details,half_details
1210,56879,0.1088450922132948,1.0,0.8911549077867051,6.372662019771139e-34,tickvol_z48:Q2:H2,feature_quintile_x_server_4h_block,tickvol_z48,2,2.0,24,move_ge_1atr,9.346570962331004e-34,1802,56209,0.1079720329484602,3.51199931280501e-49,5.9433834524392466e-49,4,"{'1': {'effect': 0.1052951178042264, 'n_state': 373, 'same_sign': True}, '2': {'effect': 0.1054817853170189, 'n_state': 475, 'same_sign': True}, '3': {'effect': 0.10534995139563952, 'n_state': 403, 'same_sign': True}, '4': {'effect': 0.10562130177514795, 'n_state': 551, 'same_sign': True}}",12,12,9,0.11052581972014242,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11311647429171034, ""n_state"": 108, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09816779170684664, ""n_state"": 164, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08190136130328052, ""n_state"": 165, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.11115825201527363, ""n_state"": 222, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11063627730294401, ""n_state"": 142, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.11837183718371835, ""n_state"": 123, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10735326205542217, ""n_state"": 141, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.11041536213734082, ""n_state"": 173, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11767327835970587, ""n_state"": 161, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10512667065629366, ""n_state"": 122, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11569350987627525, ""n_state"": 143, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.1071280563613759, ""n_state"": 138, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.11291677318044047, ""minimum_effect_pass"": true, ""n_state"": 848, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10327482134184418, ""minimum_effect_pass"": true, ""n_state"": 954, ""same_sign"": true, ""sufficient"": true}}"
2038,56051,0.1104529803214929,1.0,0.889547019678507,9.727388744482593e-57,tickvol_z48:Q2:H3,feature_quintile_x_server_4h_block,tickvol_z48,2,3.0,24,move_ge_1atr,1.9205357264747679e-56,2154,55857,0.1081702963840762,2.739402015953342e-58,5.6500166579037684e-58,4,"{'1': {'effect': 0.10546712081190046, 'n_state': 467, 'same_sign': True}, '2': {'effect': 0.1056948798328109, 'n_state': 591, 'same_sign': True}, '3': {'effect': 0.10357348762018204, 'n_state': 511, 'same_sign': True}, '4': {'effect': 0.10568383658969804, 'n_state': 585, 'same_sign': True}}",12,12,9,0.10934324467538264,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11371308016877635, ""n_state"": 133, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09931707317073168, ""n_state"": 224, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08210290827740496, ""n_state"": 176, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.11029256998526626, ""n_state"": 185, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11167026120297152, ""n_state"": 181, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.11915836101882615, ""n_state"": 153, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10839391936549903, ""n_state"": 185, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.11108777824443516, ""n_state"": 202, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.1188118811881188, ""n_state"": 204, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10644314279943445, ""n_state"": 184, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.10794831586730924, ""n_state"": 136, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.10831761994552691, ""n_state"": 191, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.11378942332462372, ""minimum_effect_pass"": true, ""n_state"": 1058, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10283881143331763, ""minimum_effect_pass"": true, ""n_state"": 1096, ""same_sign"": true, ""sufficient"": true}}"
580,57509,0.1024281356861085,0.9948275862068966,0.8923994505207881,1.804019599816852e-15,tickvol_z48:Q2:H4,feature_quintile_x_server_4h_block,tickvol_z48,2,4.0,24,move_ge_1atr,1.839861048819836e-15,844,57167,0.0953417056885882,2.6137431130090363e-19,2.7320120321497173e-19,4,"{'1': {'effect': 0.09996272335714651, 'n_state': 200, 'same_sign': True}, '2': {'effect': 0.09982544092133139, 'n_state': 195, 'same_sign': True}, '3': {'effect': 0.09157884929630744, 'n_state': 224, 'same_sign': True}, '4': {'effect': 0.08717843999123198, 'n_state': 225, 'same_sign': True}}",12,12,9,0.09472613089027654,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11285594639865992, ""n_state"": 97, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.08458146791480126, ""n_state"": 84, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08048245614035088, ""n_state"": 86, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.05219496749920838, ""n_state"": 55, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10837209302325579, ""n_state"": 54, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.095850767239132, ""n_state"": 49, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10560206052801036, ""n_state"": 65, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.09360149454142108, ""n_state"": 70, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11508282476024412, ""n_state"": 60, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10454274945447328, ""n_state"": 94, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.08531677347693778, ""n_state"": 71, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.08824962421603699, ""n_state"": 59, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.10594403749993175, ""minimum_effect_pass"": true, ""n_state"": 395, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.08566785417254674, ""minimum_effect_pass"": true, ""n_state"": 449, ""same_sign"": true, ""sufficient"": true}}"
1262,56827,0.0886949343877044,0.980190174326466,0.8914952399387615,5.556113696925282e-24,tickvol_z48:Q2:H5,feature_quintile_x_server_4h_block,tickvol_z48,2,5.0,24,move_ge_1atr,6.4173113199487016e-24,1513,56498,0.0931683279116127,1.5146154210165852e-31,2.126906761427545e-31,4,"{'1': {'effect': 0.08957399259033838, 'n_state': 259, 'same_sign': True}, '2': {'effect': 0.10300510793964657, 'n_state': 423, 'same_sign': True}, '3': {'effect': 0.08722866126019524, 'n_state': 549, 'same_sign': True}, '4': {'effect': 0.08374860822559405, 'n_state': 282, 'same_sign': True}}",12,12,9,0.09528406408450668,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.06743282120340333, ""n_state"": 68, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.08940671960240898, ""n_state"": 127, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08025366280341129, ""n_state"": 73, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.04594651632548463, ""n_state"": 82, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10797034291010199, ""n_state"": 38, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.1124009293639937, ""n_state"": 153, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.09858585001846532, ""n_state"": 123, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.10963730569948182, ""n_state"": 139, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11767327835970587, ""n_state"": 161, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10110691288382734, ""n_state"": 190, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.07930099145725511, ""n_state"": 168, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.09198227815054805, ""n_state"": 191, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.10472350572570821, ""minimum_effect_pass"": true, ""n_state"": 682, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.08302941489824478, ""minimum_effect_pass"": true, ""n_state"": 831, ""same_sign"": true, ""sufficient"": true}}"
8355,49734,0.1208475553138388,0.996888090963495,0.8760405356496561,1.3889349801487475e-240,tickvol_z48:Q3,feature_quintile,tickvol_z48,3,,24,move_ge_1atr,6.615339802357951e-240,9855,48156,0.122116319576799,3.480966946093984e-285,2.010258411369276e-284,4,"{'1': {'effect': 0.10516516085623229, 'n_state': 2257, 'same_sign': True}, '2': {'effect': 0.10473524875763984, 'n_state': 2501, 'same_sign': True}, '3': {'effect': 0.10630124645172245, 'n_state': 2467, 'same_sign': True}, '4': {'effect': 0.10719661099127831, 'n_state': 2630, 'same_sign': True}}",12,12,9,0.12500959323466404,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.12452123752709554, ""n_state"": 828, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.10921647413360125, ""n_state"": 905, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.09602188697547975, ""n_state"": 879, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.12669082753877015, ""n_state"": 846, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.12549794894223254, ""n_state"": 691, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.13528620782391032, ""n_state"": 738, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.11774148804349838, ""n_state"": 834, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.1276230803974706, ""n_state"": 864, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.1312995642154664, ""n_state"": 803, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.12352092823368832, ""n_state"": 914, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.1311520720344448, ""n_state"": 779, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.11726640888543527, ""n_state"": 774, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.12692309751679665, ""minimum_effect_pass"": true, ""n_state"": 4758, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11753212806266522, ""minimum_effect_pass"": true, ""n_state"": 5097, ""same_sign"": true, ""sufficient"": true}}"
2337,55752,0.1043578097833224,0.993581514762516,0.8892237049791936,9.754129618892232e-58,tickvol_z48:Q3:H1,feature_quintile_x_server_4h_block,tickvol_z48,3,1.0,24,move_ge_1atr,1.9678637047721445e-57,2604,55407,0.103101730894772,2.445608767499592e-63,5.735387058806148e-63,4,"{'1': {'effect': 0.10126767761659938, 'n_state': 665, 'same_sign': True}, '2': {'effect': 0.09461108109521232, 'n_state': 634, 'same_sign': True}, '3': {'effect': 0.10290135437025916, 'n_state': 683, 'same_sign': True}, '4': {'effect': 0.0992514054392376, 'n_state': 622, 'same_sign': True}}",12,12,9,0.10747071054775992,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.10739379575729113, ""n_state"": 237, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09023217093700853, ""n_state"": 228, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07723366761136541, ""n_state"": 198, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.10523551192628955, ""n_state"": 196, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.1075476253382287, ""n_state"": 212, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.12084456424079071, ""n_state"": 216, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.08279627729141159, ""n_state"": 201, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.11146228402865566, ""n_state"": 218, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.10935321242898144, ""n_state"": 215, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10792545566250256, ""n_state"": 252, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11841812930459894, ""n_state"": 249, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.0967065138959744, ""n_state"": 182, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.1067381288283199, ""minimum_effect_pass"": true, ""n_state"": 1299, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09973943669078544, ""minimum_effect_pass"": true, ""n_state"": 1305, ""same_sign"": true, ""sufficient"": true}}"
2802,55287,0.1112293572310562,0.9992862241256244,0.8880568668945683,2.441847058020722e-77,tickvol_z48:Q3:H2,feature_quintile_x_server_4h_block,tickvol_z48,3,2.0,24,move_ge_1atr,8.295098094158628e-77,3692,54319,0.1114395953186702,1.1165855055445964e-101,4.60591521037146e-101,4,"{'1': {'effect': 0.10604763319296162, 'n_state': 782, 'same_sign': True}, '2': {'effect': 0.10643073847394913, 'n_state': 988, 'same_sign': True}, '3': {'effect': 0.10637104548242926, 'n_state': 956, 'same_sign': True}, '4': {'effect': 0.10533696564061601, 'n_state': 966, 'same_sign': True}}",12,12,9,0.1140511517567176,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11669192465901712, ""n_state"": 254, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09706171426102728, ""n_state"": 293, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08481626993297897, ""n_state"": 319, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.11436054124836315, ""n_state"": 354, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11374176226507204, ""n_state"": 257, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.12235615192176486, ""n_state"": 271, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.11141304347826086, ""n_state"": 308, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.11445261791432282, ""n_state"": 342, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.12250580046403714, ""n_state"": 338, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.11055170967065242, ""n_state"": 368, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11929274843330351, ""n_state"": 282, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.11099184199227141, ""n_state"": 306, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.11685121499565398, ""minimum_effect_pass"": true, ""n_state"": 1770, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10630719086815266, ""minimum_effect_pass"": true, ""n_state"": 1922, ""same_sign"": true, ""sufficient"": true}}"
2222,55867,0.110348816577471,0.9995499549954996,0.8892011384180285,2.181601278151261e-61,tickvol_z48:Q3:H3,feature_quintile_x_server_4h_block,tickvol_z48,3,3.0,24,move_ge_1atr,4.822487035913313e-61,2291,55720,0.1089195979899497,1.448344820329271e-62,3.248229645592831e-62,4,"{'1': {'effect': 0.10565072070190096, 'n_state': 567, 'same_sign': True}, '2': {'effect': 0.10566175702496605, 'n_state': 573, 'same_sign': True}, '3': {'effect': 0.10560292326431187, 'n_state': 541, 'same_sign': True}, '4': {'effect': 0.1057298653333566, 'n_state': 610, 'same_sign': True}}",12,12,9,0.11088903675116996,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11549175058924366, ""n_state"": 206, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09953070003910836, ""n_state"": 235, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08234238276867845, ""n_state"": 189, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.11031578947368426, ""n_state"": 186, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11150993060540804, ""n_state"": 175, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.12003569834895134, ""n_state"": 186, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10858530125800048, ""n_state"": 193, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.11146228402865566, ""n_state"": 218, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11769950958537678, ""n_state"": 162, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10627142569066339, ""n_state"": 176, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.11645182433908674, ""n_state"": 173, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.10834031852472759, ""n_state"": 192, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.11413384518843894, ""minimum_effect_pass"": true, ""n_state"": 1140, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.103985469279402, ""minimum_effect_pass"": true, ""n_state"": 1151, ""same_sign"": true, ""sufficient"": true}}"
667,57422,0.1002324932062198,0.992503748125937,0.8922712549197171,7.385990738327867e-17,tickvol_z48:Q3:H4,feature_quintile_x_server_4h_block,tickvol_z48,3,4.0,24,move_ge_1atr,7.582950491349941e-17,810,57201,0.0960831428095986,7.174813393917772e-19,7.448907388741596e-19,4,"{'1': {'effect': 0.09851528303511214, 'n_state': 157, 'same_sign': True}, '2': {'effect': 0.08417274000943109, 'n_state': 193, 'same_sign': True}, '3': {'effect': 0.08622384942853922, 'n_state': 161, 'same_sign': True}, '4': {'effect': 0.10516010535070697, 'n_state': 299, 'same_sign': True}}",12,12,9,0.09354449199342246,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.11245566451074485, ""n_state"": 80, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09686013320647002, ""n_state"": 94, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.0813566836621592, ""n_state"": 135, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.10768598438142207, ""n_state"": 70, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.1078703703703704, ""n_state"": 34, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.09285229415461971, ""n_state"": 43, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.09423668983222522, ""n_state"": 86, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.09158210605282902, ""n_state"": 62, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.06982885557728058, ""n_state"": 45, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.10412961865244019, ""n_state"": 74, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.07937853107344639, ""n_state"": 30, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.06986438993346422, ""n_state"": 57, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.09643484810444392, ""minimum_effect_pass"": true, ""n_state"": 350, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09491073017379448, ""minimum_effect_pass"": true, ""n_state"": 460, ""same_sign"": true, ""sufficient"": true}}"
327,57762,0.0979549426005923,0.9908256880733946,0.8928707454728022,1.0394017995791101e-08,tickvol_z48:Q3:H5,feature_quintile_x_server_4h_block,tickvol_z48,3,5.0,24,move_ge_1atr,1.0394017995791101e-08,458,57553,0.0900451582998833,3.578207286096158e-10,3.578207286096158e-10,4,"{'1': {'effect': 0.05819273117804702, 'n_state': 86, 'same_sign': True}, '2': {'effect': 0.10482227365366681, 'n_state': 113, 'same_sign': True}, '3': {'effect': 0.08893824783951754, 'n_state': 126, 'same_sign': True}, '4': {'effect': 0.09732242074137276, 'n_state': 133, 'same_sign': True}}",11,11,9,0.10493200730667751,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.03251844080643451, ""n_state"": 51, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.07777586976680284, ""n_state"": 55, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07964409722222221, ""n_state"": 38, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.10702614379084963, ""n_state"": 40, ""same_sign"": true, ""sufficient"": true}, ""2"": {""n_state"": 13, ""sufficient"": false}, ""3"": {""effect"": 0.11579853637537663, ""n_state"": 22, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10517315091919621, ""n_state"": 46, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.107085020242915, ""n_state"": 24, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.11465798045602604, ""n_state"": 43, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.08059231085159191, ""n_state"": 44, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.09084897862793717, ""n_state"": 45, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.10493200730667751, ""n_state"": 37, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.0900593148390354, ""minimum_effect_pass"": true, ""n_state"": 199, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.08915883320544415, ""minimum_effect_pass"": true, ""n_state"": 259, ""same_sign"": true, ""sufficient"": true}}"
