state,outcome,btcusdt_2024_all_n,btcusdt_2024_all_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_all_n,ethusdt_2024_all_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_counts_ok,discovery_same_sign_all_blocks,discovery_sign,discovery_worst_abs_effect,discovery_eligible
rsi14=Q2 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,360,-0.0029271847553409835,191,-0.004015780700594107,169,-0.0015242489776406964,366,-0.0035513686159997504,186,-0.04890583256989689,180,0.04332431797055125,False,False,0,0.0015242489776406964,False
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q1,direction_1h_atr,207,0.1981048748625588,121,0.42776885657162556,86,-0.13089474155609127,178,0.15644205471931139,94,0.24077700550616835,84,0.05846705118530278,False,False,0,0.05846705118530278,False
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q1,up_first_1atr_1h,198,-0.027674659502815724,117,-0.0089828903797457,81,-0.05412122465153946,173,-0.004025167535738228,93,0.010233952376339672,80,-0.020564570918337632,False,False,0,0.004025167535738228,False
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q2,direction_1h_atr,800,-0.028538957677769837,400,-0.14555164328258627,400,0.0883167042968202,802,-0.03813441229875561,406,-0.03407667826598189,396,-0.043302007780025575,True,False,0,0.028538957677769837,False
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q2,up_first_1atr_1h,781,-0.015937570300937842,395,-0.027807947179486037,386,-0.0037470162462429624,780,-0.0030469549968319964,394,0.0023195372243283163,386,-0.008517938793985269,True,False,0,0.0023195372243283163,False
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q3,direction_1h_atr,1170,-0.005657573299425102,584,0.034915017410156624,586,-0.04620082373208111,1225,-0.0034529781214532353,587,-0.10502548949528534,638,0.09190047680267337,True,False,0,0.0034529781214532353,False
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q3,up_first_1atr_1h,1142,-0.042030123070188274,570,-0.04353079861186443,572,-0.04052371105402586,1205,-0.00987746888128782,579,-0.008095759585329487,626,-0.011539011812906286,True,True,-1,0.008095759585329487,True
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q4,direction_1h_atr,1214,-0.03981147211881147,592,0.08916741939607786,622,-0.16204975419636358,1196,-0.0824585021276937,555,-0.24634935022570323,641,0.06284327659482122,True,False,0,0.03981147211881147,False
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q4,up_first_1atr_1h,1193,-0.017908091898863387,581,-0.014234666715859379,612,-0.021441486089447903,1170,-0.0030469549968319964,543,-0.02368751141502251,627,0.014802255237962192,True,False,0,0.0030469549968319964,False
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q5,direction_1h_atr,693,-0.10858553776561172,329,-0.1140629612200624,364,-0.10244257922682225,704,-0.10531021664417858,341,-0.06722258037524181,363,-0.13972350993767513,True,True,-1,0.06722258037524181,True
rsi14=Q2 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,683,-0.02152975511486599,324,-0.02394015533701066,359,-0.019457033998490858,687,-0.022283322704815478,328,0.004857608290318172,359,-0.04709660434452145,True,False,0,0.004857608290318172,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q1,direction_1h_atr,16,0.9215708651516109,9,0.8428028108262442,7,1.018677901629448,9,-0.9333410679843457,8,-1.0214467605787574,1,-0.42230634534256895,False,False,0,0.42230634534256895,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q1,up_first_1atr_1h,15,-0.030704962533118774,9,-0.16282904422589956,6,0.16810099757068275,8,-0.24535464730452433,7,-0.20942810599539613,1,-0.4955645709183376,False,False,0,0.030704962533118774,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q2,direction_1h_atr,145,0.18971749493357726,73,0.24438091784105112,72,0.13394294482652438,148,0.036301837108007357,77,-0.05579636690855733,71,0.13353761783203297,False,False,0,0.036301837108007357,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q2,up_first_1atr_1h,144,0.0026283708002145523,72,-0.02394015533701066,72,0.029212108681793914,144,-0.016187980637857646,74,0.031884635317345145,70,-0.06699314234690906,False,False,0,0.0026283708002145523,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q3,direction_1h_atr,499,0.009730927414626063,272,0.11325703483689273,227,-0.11725668102935863,510,-0.11151331920955998,273,-0.1958071661720152,237,-0.01892362688557494,False,False,0,0.009730927414626063,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q3,up_first_1atr_1h,491,-0.012646578283288523,268,-0.018550437260725416,223,-0.005292126495087035,501,-0.040264826945242915,270,-0.06180905837634848,231,-0.015045090398857097,False,True,-1,0.005292126495087035,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q4,direction_1h_atr,995,-0.0778511288671798,516,-0.11788956784640958,479,-0.03596086804625086,1039,0.08835084384446927,517,0.1077529968804889,522,0.06908997941618644,True,False,0,0.03596086804625086,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q4,up_first_1atr_1h,979,-0.017289913163013204,510,-0.01773100501021324,469,-0.01668933647338261,1022,-0.0012254887918041746,505,-0.021875064977008585,517,0.018942198907581198,True,False,0,0.0012254887918041746,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q5,direction_1h_atr,1420,-0.07063973951574093,696,-0.2408108928562861,724,0.09333586072064243,1419,-0.19469910967819515,695,-0.25471438813287794,724,-0.13628984425036322,True,False,0,0.07063973951574093,False
rsi14=Q2 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,1389,-0.02004981494492586,684,-0.034174073465665644,705,-0.0063670875357002,1390,-0.028448172484380474,686,-0.031585540397728484,704,-0.02539411637288308,True,True,-1,0.0063670875357002,True
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q1,direction_1h_atr,3396,0.022869361766442158,1846,0.03553623232780867,1550,0.004946838042205186,3221,0.006358153966684817,1625,-0.04434827046922656,1596,0.05717431327695182,True,False,0,0.004946838042205186,False
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q1,up_first_1atr_1h,3245,0.005247785284035855,1750,0.01298047958362425,1495,-0.003582391504010629,3082,0.003996423428765716,1545,0.003886734503910416,1537,0.004110120038070986,True,False,0,0.003582391504010629,False
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q2,direction_1h_atr,1300,0.09231579354464911,708,0.14178014138752376,592,0.030252563450363958,1292,0.022058517723928396,652,-0.10266089521320032,640,0.14828877598955492,True,False,0,0.022058517723928396,False
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q2,up_first_1atr_1h,1254,0.012197748790645224,685,0.026465359667044552,569,-0.004716811450992675,1263,0.01770948571210279,633,0.008807055367727357,630,0.026657651303884644,True,False,0,0.004716811450992675,False
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q3,direction_1h_atr,660,0.16337413310312693,362,0.2837407668496825,298,0.013986332299235113,637,0.08611218132054484,331,0.09904944570967131,306,0.06955019410537527,True,True,1,0.013986332299235113,True
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q3,up_first_1atr_1h,640,0.013565870800214597,348,0.009584748877548788,292,0.018557618575248958,617,0.008697216552850107,322,0.039019098973547994,295,-0.0243781302403715,True,False,0,0.008697216552850107,False
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4,direction_1h_atr,278,-0.12501700275740155,150,-0.01553911171722483,128,-0.25588018580885336,308,-0.0017901991234634367,154,-0.15735023418519592,154,0.15346049981524149,False,False,0,0.0017901991234634367,False
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4,up_first_1atr_1h,269,-0.02153519797301967,144,-0.044773488670343975,125,0.005434330904016127,299,-0.057227557003521,148,-0.05595320252049263,151,-0.05847847820310581,False,False,0,0.005434330904016127,False
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5,direction_1h_atr,84,-0.021891266526881413,47,0.05813362311337161,37,-0.12749396999362517,51,0.506611737735935,25,1.058697441051033,26,-0.02348604123407972,False,False,0,0.021891266526881413,False
rsi14=Q3 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,81,0.033492568331078776,45,0.037170955774100456,36,0.029212108681793914,49,0.035257597593434886,25,0.06485760829031822,24,0.00443542908166239,False,True,1,0.00443542908166239,False
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1,direction_1h_atr,1689,0.040373901297057736,877,-0.05593237361071185,812,0.14310914475861575,1726,-0.04189149440186525,883,-0.016796219896877095,843,-0.06979851752624029,True,False,0,0.016796219896877095,False
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1,up_first_1atr_1h,1628,0.017370385542229305,843,0.00680322149177548,785,0.02882286593586325,1647,-0.01994481123895059,844,-0.016469405927691305,803,-0.023584496198536864,True,False,0,0.00680322149177548,False
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2,direction_1h_atr,1516,0.07788965058010805,788,0.08345130581275109,728,0.07055610721296085,1569,-0.11313823674931454,751,-0.10576743679979039,818,-0.1179504887021163,True,False,0,0.07055610721296085,False
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2,up_first_1atr_1h,1477,-0.014636354995316958,768,-0.006579044225899555,709,-0.023248320717986715,1522,-0.0019249495384270898,730,-0.003361569791873631,792,-0.0006150759688426377,True,True,-1,0.0006150759688426377,True
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3,direction_1h_atr,955,0.10247818352299962,470,0.01698802430389562,485,0.1856012740046655,995,0.06109826298287961,508,0.018912700505828127,487,0.10360157838422701,True,True,1,0.01698802430389562,True
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3,up_first_1atr_1h,930,0.018757403058279054,457,-0.008197388500151892,473,0.044774711453699045,970,0.002583497025372583,497,0.01592400668066024,473,-0.011420807704806968,True,False,0,0.002583497025372583,False
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4,direction_1h_atr,553,-0.02256976099687373,298,-0.14163766753679,255,0.11405305334623408,525,-0.03211803202433829,269,-0.01348092565787036,256,-0.05341463966183886,True,False,0,0.01348092565787036,False
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4,up_first_1atr_1h,539,-0.014996861110731619,290,0.0003893465786981576,249,-0.03270221528072281,513,-0.004126577129085762,266,-0.02521757967960664,247,0.018605469567492317,True,False,0,0.0003893465786981576,False
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5,direction_1h_atr,163,0.10866104629400458,93,0.3926972236664301,70,-0.27346885275924826,155,-0.07644105254843533,78,-0.22559131766536353,77,0.07397789198132407,False,False,0,0.07397789198132407,False
rsi14=Q3 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,157,-0.013295196078766336,89,-0.04672417531204187,68,0.030846095609898483,149,-0.018844580190430393,75,0.02485760829031819,74,-0.06313213848590515,False,False,0,0.013295196078766336,False
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q1,direction_1h_atr,783,0.04230494280302966,419,0.00477330078724586,364,0.0832303261230439,782,0.13699360148946754,402,0.06076074113332584,380,0.2157302189147077,True,True,1,0.00477330078724586,True
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q1,up_first_1atr_1h,754,-0.002676668987583841,403,0.012522485964340357,351,-0.019933190463505224,759,0.03692466758348617,389,0.011284343508827177,370,0.0638948885411218,True,False,0,0.002676668987583841,False
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q2,direction_1h_atr,1337,0.10784095152047685,674,0.07580444978719078,663,0.14001914628133594,1400,0.1122378387445243,667,0.20810239451932747,733,0.027184687945764542,True,True,1,0.027184687945764542,True
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q2,up_first_1atr_1h,1301,0.00916180661881566,650,0.016145314748459483,651,0.002202380059162068,1347,0.019121967394807482,642,0.014203402682841537,705,0.023584365251875128,True,True,1,0.002202380059162068,True
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q3,direction_1h_atr,1196,0.03911437512183356,585,0.07297941099306574,611,0.007130488810041115,1234,0.14706757535779075,596,0.17282795711046225,638,0.12451344513970118,True,True,1,0.007130488810041115,True
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q3,up_first_1atr_1h,1158,0.0009012550834615052,570,-0.013706237208355676,588,0.015039773080886887,1210,-0.001966217552458238,584,0.003145279523194877,626,-0.006746679544535672,True,False,0,0.0009012550834615052,False
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q4,direction_1h_atr,768,0.04377617857532606,393,0.020733064886835906,375,0.0670948004545128,791,-0.14090256052277197,382,-0.12025444350912814,409,-0.15867208696390706,True,False,0,0.020733064886835906,False
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q4,up_first_1atr_1h,746,0.005309335947667637,383,0.020808901814135305,363,-0.010962363310859924,773,0.01046682746908495,372,0.042492016892468676,401,-0.019255343985669304,True,False,0,0.005309335947667637,False
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q5,direction_1h_atr,291,-0.04982733900940076,145,0.1059304948763633,146,-0.20457925222421539,277,-0.162726851087736,147,-0.1038015412579276,130,-0.23328197733022635,False,False,0,0.04982733900940076,False
rsi14=Q3 & atr_slope_1bar_pct=Q3 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,282,-0.018648224944466274,139,0.007434744742925381,143,-0.044020214550529346,263,0.02555790022399279,140,0.04057189400460387,123,0.00850046973206886,False,False,0,0.007434744742925381,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q1,direction_1h_atr,233,-0.17856841773993534,140,-0.24083329279857674,93,-0.09208482947584654,216,-0.009025674219624294,111,0.009528860370407982,105,-0.03052940798673088,False,False,0,0.009025674219624294,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q1,up_first_1atr_1h,224,0.007092656514500251,134,0.06353911497808051,90,-0.07634344687376166,212,-0.018939552964901685,111,-0.008655905223195315,101,-0.03021803626487224,False,False,0,0.007092656514500251,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q2,direction_1h_atr,809,0.17997422377897337,422,0.07171998112935535,387,0.2965928311697587,829,-0.06046500647750644,425,-0.12722912739934794,404,0.008023298354444194,True,False,0,0.008023298354444194,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q2,up_first_1atr_1h,789,-0.010679613990659975,410,-0.02299164585191582,379,0.002753592117736403,807,-0.0009308554829630111,416,0.007261454444164317,391,-0.009631067082020495,True,False,0,0.0009308554829630111,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q3,direction_1h_atr,1171,0.009921561997168794,570,0.00035003271759480314,601,0.019566143601586213,1173,0.06746638184455848,565,0.14685455383688376,608,-0.004661482592392076,True,False,0,0.00035003271759480314,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q3,up_first_1atr_1h,1140,0.020172230449337414,556,-0.014147989070024236,584,0.05280419391771474,1146,0.013371356185877092,549,0.027626278599972076,597,0.00024782439154513725,True,False,0,0.00024782439154513725,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q4,direction_1h_atr,1051,-0.1280573338312769,540,0.04735210945161651,511,-0.3143748826302983,1086,-0.06921820206954571,545,-0.06051378584647079,541,-0.0785006973737175,True,False,0,0.04735210945161651,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q4,up_first_1atr_1h,1023,0.007027197779686689,525,0.000980479583624294,498,0.0134825236751005,1064,-0.02636968489850927,537,-0.003522279977838272,527,-0.049644267313024515,True,False,0,0.000980479583624294,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q5,direction_1h_atr,485,-0.11175699764826877,239,0.13282870963853824,246,-0.349140687144127,476,-0.06981624900672836,250,0.030624959461355218,226,-0.18416866375612653,False,False,0,0.030624959461355218,False
rsi14=Q3 & atr_slope_1bar_pct=Q4 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,474,0.030054531137767293,234,0.050846169449314194,240,0.009767664237349427,467,0.016422654622670507,246,0.04144297414397674,221,-0.0114016749907358,False,False,0,0.009767664237349427,False
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q1,direction_1h_atr,8,0.7604534657150318,5,1.9559153799240352,3,-1.2414947709874837,8,-1.151783090883749,4,-1.1129433198257301,4,-1.1909321980647962,False,False,0,0.7604534657150318,False
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q1,up_first_1atr_1h,8,0.25262837080021455,5,0.3038376224407672,3,0.16810099757068275,8,0.12964535269547567,4,0.25485760829031817,4,0.00443542908166239,False,True,1,0.00443542908166239,False
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q2,direction_1h_atr,106,0.10683545805036881,58,-0.342740922334142,48,0.6469932202835251,96,-0.2908820345591724,50,-0.03088270551668877,46,-0.57620308215062,False,False,0,0.03088270551668877,False
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q2,up_first_1atr_1h,103,0.06573516691671938,57,0.06524113121269692,46,0.0666517222083639,93,-0.0759998085948469,49,-0.10738728966886552,44,-0.04101911637288308,False,False,0,0.04101911637288308,False
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q3,direction_1h_atr,418,-0.05423270385568776,215,-0.0910441397338666,203,-0.016231725984547765,401,-0.03682419848478461,214,-0.0317126758131724,187,-0.046974329852898754,False,True,-1,0.016231725984547765,False
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q3,up_first_1atr_1h,404,0.0026283708002145523,209,0.02058403392402075,195,-0.016514387044701817,397,0.008423690226961822,213,0.025984368853698425,184,-0.011868918744424584,False,False,0,0.0026283708002145523,False
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q4,direction_1h_atr,804,-0.02082105070735888,380,-0.03292952451086399,424,-0.008669985787791247,812,-0.08856364916770872,398,-0.08714143870814814,414,-0.08917189993134644,True,True,-1,0.008669985787791247,True
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q4,up_first_1atr_1h,785,0.022373593730150854,370,0.03897275757590224,415,0.007458427289558256,789,0.006546493379886276,386,-0.002914412435070457,403,0.015601682183399412,True,False,0,0.002914412435070457,False
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q5,direction_1h_atr,1024,0.003721081585673268,479,0.011129179160741923,545,-0.0012476200056301956,1018,0.03290733473789774,481,0.15667508120523077,537,-0.07538016562137409,True,False,0,0.0012476200056301956,False
rsi14=Q3 & atr_slope_1bar_pct=Q5 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,996,0.03576090092069645,462,0.0514566700598148,534,0.02203358184034576,990,0.030907978958101878,466,0.013441299277442587,524,0.046420161906089885,True,True,1,0.013441299277442587,True
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q1,direction_1h_atr,2891,0.042728886478738216,1507,-0.012858282985641116,1384,0.10185215489349037,2959,0.09486920045842219,1512,0.1485591968642831,1447,0.03721634391985394,True,False,0,0.012858282985641116,False
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q1,up_first_1atr_1h,2788,-0.013153551724893076,1455,-0.013688150755109152,1333,-0.01244413871338823,2831,0.01118014605471268,1451,0.018296615871296773,1380,0.003710791400502955,True,False,0,0.003710791400502955,False
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q2,direction_1h_atr,1257,0.15065669847758312,627,0.07895291800101345,630,0.22192882796016117,1285,-0.03301343203757198,611,-0.08174781243529897,674,0.01344016917015058,True,False,0,0.01344016917015058,False
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q2,up_first_1atr_1h,1211,0.016253474020693492,601,-0.005313791868717055,610,0.03749990467450792,1242,-0.007431941990514668,592,-0.008655905223195315,650,-0.006333801687568363,True,False,0,0.005313791868717055,False
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q3,direction_1h_atr,667,0.11926529932433083,334,0.17441780900872408,333,0.06374800461700744,676,0.12123278775658188,350,0.16643181182122935,326,0.07036181950114494,True,True,1,0.06374800461700744,True
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q3,up_first_1atr_1h,651,0.004932518265652386,322,-0.01169032786979185,329,0.021191169809791188,655,0.031362909947384054,339,0.01518209206612936,316,0.048739226550016834,True,False,0,0.004932518265652386,False
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4,direction_1h_atr,303,0.11794143797468934,137,0.05006318937211425,166,0.1762557941459364,274,-0.2151586772448829,142,-0.08882224310401798,132,-0.35346956137215796,False,False,0,0.05006318937211425,False
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4,up_first_1atr_1h,289,-0.006022148230927338,129,-0.023294160504969297,160,0.007684330904016101,269,0.006504088754955173,137,0.015806513399807265,132,-0.0031403284940951792,False,False,0,0.0031403284940951792,False
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5,direction_1h_atr,75,0.1611257073110831,30,-0.07767542662351382,45,0.3248467843325632,69,-0.33671504865226914,31,-0.7840374595475973,38,0.03298867363906231,False,False,0,0.03298867363906231,False
rsi14=Q4 & atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,75,0.049295037466881186,30,0.00383762244076713,45,0.07921210868179385,68,-0.02476641201040669,30,-0.06180905837634848,38,0.00443542908166239,False,False,0,0.00383762244076713,False
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1,direction_1h_atr,1567,0.039242132229371084,746,0.040415552191055484,821,0.03930073742378306,1524,0.06008535325286246,762,0.1457576870270039,762,-0.025896316644306236,True,False,0,0.025896316644306236,False
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1,up_first_1atr_1h,1515,-0.0029821902558910818,721,-0.003790671595293893,794,-0.00234400662747003,1462,-0.005614565225180945,740,0.01161436504707497,722,-0.02326540194326837,True,False,0,0.00234400662747003,False
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2,direction_1h_atr,1470,-0.0035823825355169522,699,-0.0011882241484340722,771,-0.004599601053401285,1533,0.0171554102208301,703,0.03927123409253864,830,0.0023439603181317466,True,False,0,0.0011882241484340722,False
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2,up_first_1atr_1h,1428,-0.020480872897264413,681,-0.023328310011508924,747,-0.01797664633828644,1494,-0.0007093996472284925,684,-0.000990344926056097,810,-0.0005028425232758704,True,True,-1,0.0005028425232758704,True
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3,direction_1h_atr,1029,-0.04113259518089833,510,0.047118684113181444,519,-0.1277671990292506,993,0.009018718309833976,491,0.060344155902981596,502,-0.040885669806862465,True,False,0,0.009018718309833976,False
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3,up_first_1atr_1h,992,-0.01652485500623707,491,-0.007364006887135122,501,-0.025511776880415005,968,0.016008989059112022,483,0.026596738725100766,485,0.0054663569167139325,True,False,0,0.0054663569167139325,False
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4,direction_1h_atr,609,0.059488421146114474,307,0.20766357104249608,302,-0.09152930178417427,548,-0.023837467149899975,267,0.03043809542970414,281,-0.07434101054970091,True,False,0,0.023837467149899975,False
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4,up_first_1atr_1h,593,0.03551201329599868,297,0.015622134225278916,296,0.05548838495807018,530,0.01407931495962661,257,0.010694184165804532,273,0.017255941902175165,True,True,1,0.010694184165804532,True
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5,direction_1h_atr,175,-0.36326284366998557,94,-0.5867455568146266,81,-0.10632161307207323,174,0.08020019678666795,93,0.1822795053804562,81,-0.041406577922677226,False,False,0,0.041406577922677226,False
rsi14=Q4 & atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5,up_first_1atr_1h,164,0.03311617567826336,90,0.05939317799632271,74,0.0014343309040161234,166,0.058862220165355195,91,0.07628617971888957,75,0.037768762414995716,False,True,1,0.0014343309040161234,False
